접수연도,자치구코드,자치구명,법정동코드,법정동명,지번구분,지번구분명,본번,부번,건물명,계약일,물건금액(만원),건물면적(㎡),토지면적(㎡),층,권리구분,취소일,건축년도,건물용도,신고구분,신고한 개업공인중개사 시군구명
2021,11470,양천구,10200,목동,1.0,대지,901.0,0.0,목동신시가지1,20201231,159500,65.34,0.0,4.0,,,1985.0,아파트,,
2021,11470,양천구,10200,목동,1.0,대지,498.0,18.0,이튼캐슬3,20201230,35000,52.54,28.34,4.0,,,2018.0,연립다세대,,
2021,11470,양천구,10300,신월동,1.0,대지,217.0,2.0,나산,20201230,33400,59.9,0.0,13.0,,,1997.0,아파트,,
2021,11470,양천구,10300,신월동,1.0,대지,197.0,15.0,자이언트빌라,20201230,12350,41.56,24.82,1.0,,,2001.0,연립다세대,,
2021,11470,양천구,10300,신월동,1.0,대지,942.0,12.0,녹원주택(3동),20201230,22500,37.17,27.59,-1.0,,,1988.0,연립다세대,,
2021,11470,양천구,10200,목동,1.0,대지,498.0,18.0,이튼캐슬3,20201230,25500,29.93,19.84,5.0,,,2018.0,연립다세대,,
2020,11470,양천구,10200,목동,1.0,대지,318.0,229.0,다나네스트빌(318-229),20201230,19500,63.32,35.28,2.0,,,2007.0,연립다세대,,
2021,11470,양천구,10100,신정동,1.0,대지,1002.0,18.0,중앙빌라1차,20201230,19800,42.85,19.27,3.0,,,1993.0,연립다세대,,
2020,11470,양천구,10300,신월동,1.0,대지,485.0,2.0,두원A동,20201230,40500,84.99,0.0,3.0,,,2004.0,아파트,,
2021,11470,양천구,10300,신월동,1.0,대지,145.0,6.0,에이엔타워,20201230,26900,28.1,14.96,6.0,,,2020.0,연립다세대,,
2021,11470,양천구,10200,목동,1.0,대지,756.0,3.0,그린빌라(3동),20201230,34900,36.68,26.94,1.0,,,1989.0,연립다세대,,
2021,11470,양천구,10200,목동,1.0,대지,318.0,36.0,삼성오투빌,20201230,16800,56.83,27.27,3.0,,,2002.0,연립다세대,,
2021,11470,양천구,10300,신월동,1.0,대지,509.0,9.0,명솔M펠리스,20201230,14100,29.92,19.33,4.0,,,2012.0,연립다세대,,
2021,11470,양천구,10300,신월동,1.0,대지,963.0,7.0,무지개주택,20201230,28000,41.68,29.02,2.0,,,1986.0,연립다세대,,
2021,11470,양천구,10300,신월동,1.0,대지,947.0,1.0,대영(947-1),20201230,26800,37.51,33.15,1.0,,,1986.0,연립다세대,,
2021,11470,양천구,10100,신정동,1.0,대지,312.0,0.0,목동신시가지9,20201230,151000,71.37,0.0,14.0,,,1987.0,아파트,,
2020,11470,양천구,10200,목동,1.0,대지,953.0,0.0,목동두산위브,20201230,81900,112.21,,7.0,,,2005.0,아파트,,
2020,11470,양천구,10300,신월동,1.0,대지,85.0,18.0,삼성쉐르빌(85-18),20201230,15500,38.75,21.01,5.0,,,2002.0,연립다세대,,
2021,11470,양천구,10200,목동,1.0,대지,546.0,24.0,목동빌(546),20201230,12300,21.34,16.35,4.0,,,2006.0,연립다세대,,
2021,11470,양천구,10100,신정동,1.0,대지,326.0,0.0,목동신시가지12,20201230,136000,71.64,0.0,7.0,,,1988.0,아파트,,
2021,11470,양천구,10300,신월동,1.0,대지,45.0,25.0,대호빌라(45-25),20201230,11500,37.69,27.36,-1.0,,,1987.0,연립다세대,,
2020,11470,양천구,10200,목동,1.0,대지,714.0,17.0,서경빌라,20201230,35500,80.62,35.71,3.0,,,2003.0,연립다세대,,
2021,11470,양천구,10100,신정동,,,,,,20201230,230000,504.99,204.6,,,,1990.0,단독다가구,,
2021,11470,양천구,10100,신정동,1.0,대지,950.0,4.0,썬샤인뷰,20201230,14800,29.94,15.11,5.0,,,2011.0,연립다세대,,
2020,11470,양천구,10100,신정동,1.0,대지,1279.0,0.0,목동현대3차,20201230,110000,71.16,,17.0,,,1997.0,아파트,,
2021,11470,양천구,10200,목동,1.0,대지,904.0,0.0,목동신시가지4,20201230,200000,96.36,0.0,7.0,,,1986.0,아파트,,
2021,11470,양천구,10100,신정동,1.0,대지,1277.0,0.0,신트리4,20201230,60000,48.96,0.0,13.0,,,2000.0,아파트,,
2021,11470,양천구,10100,신정동,1.0,대지,962.0,18.0,신정동로마,20201230,59700,84.98,0.0,3.0,,,2005.0,아파트,,
2021,11470,양천구,10200,목동,,,,,,20201229,109000,397.58,240.6,,,,1994.0,단독다가구,,
2021,11470,양천구,10200,목동,1.0,대지,516.0,2.0,목동아가도스오피스텔,20201229,29000,27.47,11.39,5.0,,,2018.0,연립다세대,,
2020,11470,양천구,10200,목동,1.0,대지,318.0,150.0,삼성,20201229,16000,55.38,32.82,1.0,,,1998.0,연립다세대,,
2021,11470,양천구,10300,신월동,,,,,,20201229,30000,154.08,91.3,,,,1990.0,단독다가구,,
2021,11470,양천구,10300,신월동,1.0,대지,58.0,41.0,살렘하우스(58-41),20201229,17000,44.47,24.86,2.0,,,2002.0,연립다세대,,
2020,11470,양천구,10200,목동,1.0,대지,231.0,120.0,조은빌,20201229,32350,50.85,28.69,4.0,,,2020.0,연립다세대,,
2021,11470,양천구,10300,신월동,1.0,대지,933.0,9.0,보은주택(나동),20201229,23000,41.64,32.48,-1.0,,,1986.0,연립다세대,,
2020,11470,양천구,10200,목동,1.0,대지,231.0,120.0,조은빌,20201229,29600,44.53,25.13,4.0,,,2020.0,연립다세대,,
2021,11470,양천구,10200,목동,1.0,대지,904.0,0.0,목동신시가지4,20201229,123500,47.25,0.0,12.0,,,1986.0,아파트,,
2020,11470,양천구,10200,목동,1.0,대지,231.0,120.0,조은빌,20201229,30700,45.53,25.69,2.0,,,2020.0,연립다세대,,
2021,11470,양천구,10300,신월동,1.0,대지,420.0,14.0,삼성B,20201229,13000,41.16,31.22,3.0,,,1988.0,연립다세대,,
2020,11470,양천구,10200,목동,1.0,대지,231.0,120.0,조은빌,20201229,33200,50.85,28.69,3.0,,,2020.0,연립다세대,,
2021,11470,양천구,10200,목동,1.0,대지,737.0,8.0,아림아트빌라,20201229,11450,57.19,25.84,-1.0,,,1994.0,연립다세대,,
2020,11470,양천구,10200,목동,1.0,대지,231.0,120.0,조은빌,20201229,32250,48.41,27.32,2.0,,,2020.0,연립다세대,,
2020,11470,양천구,10100,신정동,1.0,대지,1273.0,0.0,신정현대5,20201229,89000,114.24,,2.0,,,1999.0,아파트,,
2020,11470,양천구,10200,목동,1.0,대지,231.0,120.0,조은빌,20201229,32250,48.41,27.32,1.0,,,2020.0,연립다세대,,
2021,11470,양천구,10200,목동,1.0,대지,903.0,0.0,목동신시가지3,20201229,125000,64.98,0.0,13.0,,,1986.0,아파트,,
2021,11470,양천구,10300,신월동,1.0,대지,972.0,16.0,현대그린빌라B동,20201229,28300,41.18,28.23,2.0,,,1987.0,연립다세대,,
2021,11470,양천구,10300,신월동,1.0,대지,11.0,21.0,선주,20201229,17500,54.05,56.61,2.0,,,1980.0,연립다세대,,
2020,11470,양천구,10200,목동,1.0,대지,231.0,120.0,조은빌,20201229,30700,45.53,25.69,1.0,,,2020.0,연립다세대,,
2021,11470,양천구,10200,목동,1.0,대지,911.0,0.0,목동신시가지6,20201229,125000,47.94,0.0,12.0,,,1986.0,아파트,,
2020,11470,양천구,10200,목동,1.0,대지,231.0,120.0,조은빌,20201229,32200,48.1,27.14,2.0,,,2020.0,연립다세대,,
2021,11470,양천구,10200,목동,1.0,대지,534.0,1.0,세은빌,20201229,26000,42.76,26.8,2.0,,,2008.0,연립다세대,,
2021,11470,양천구,10300,신월동,1.0,대지,954.0,9.0,평화빌라,20201229,28000,53.46,31.2,1.0,,,1990.0,연립다세대,,
2020,11470,양천구,10300,신월동,1.0,대지,466.0,15.0,성재세인트빌A동,20201229,16000,35.19,20.43,3.0,,,2012.0,연립다세대,,
2020,11470,양천구,10200,목동,1.0,대지,231.0,120.0,조은빌,20201229,32200,48.1,27.14,1.0,,,2020.0,연립다세대,,
2021,11470,양천구,10100,신정동,1.0,대지,119.0,45.0,동양부로빌,20201229,50250,50.67,37.13,6.0,,,2018.0,연립다세대,,
2021,11470,양천구,10300,신월동,1.0,대지,516.0,4.0,조은팰리스26차,20201229,19000,35.54,21.7,3.0,,,2015.0,연립다세대,,
2021,11470,양천구,10100,신정동,1.0,대지,1311.0,0.0,동일하이빌2단지,20201229,107000,84.96,0.0,8.0,,,2005.0,아파트,,
2020,11470,양천구,10200,목동,1.0,대지,231.0,120.0,조은빌,20201229,30300,44.53,25.13,3.0,,,2020.0,연립다세대,,
2020,11470,양천구,10300,신월동,1.0,대지,483.0,1.0,대경3차,20201229,18500,54.77,41.94,1.0,,,1981.0,연립다세대,,
2021,11470,양천구,10100,신정동,1.0,대지,1293.0,0.0,학마을1단지,20201229,71000,59.98,0.0,10.0,,,2000.0,아파트,,
2020,11470,양천구,10300,신월동,1.0,대지,944.0,6.0,대성주택(7동),20201229,11000,43.83,32.98,1.0,,,1986.0,연립다세대,,
2021,11470,양천구,10300,신월동,1.0,대지,142.0,14.0,금하뜨라네,20201229,39900,84.94,0.0,3.0,,,2016.0,아파트,,
2021,11470,양천구,10100,신정동,1.0,대지,919.0,3.0,선영하우스,20201228,28000,29.91,19.48,3.0,,,2020.0,연립다세대,,
2021,11470,양천구,10100,신정동,1.0,대지,923.0,20.0,동광팰리스,20201228,21000,28.98,18.68,4.0,,,2016.0,연립다세대,,
2021,11470,양천구,10200,목동,1.0,대지,764.0,4.0,신목,20201228,63000,74.64,0.0,2.0,,,1992.0,아파트,,
2020,11470,양천구,10100,신정동,1.0,대지,931.0,15.0,SL팰리스,20201228,23000,28.82,18.59,6.0,,,2016.0,연립다세대,,
2021,11470,양천구,10100,신정동,1.0,대지,1306.0,0.0,세양청마루,20201228,96800,84.98,0.0,15.0,,,2006.0,아파트,,
2021,11470,양천구,10300,신월동,1.0,대지,96.0,5.0,골든캐슬,20201228,24900,40.62,48.4,2.0,,,2020.0,오피스텔,,
2021,11470,양천구,10100,신정동,1.0,대지,1219.0,1.0,신일해피트리,20201228,55000,84.98,,4.0,,,2004.0,아파트,,
2020,11470,양천구,10200,목동,1.0,대지,231.0,103.0,동원빌라가동,20201228,13500,38.27,30.63,2.0,,,1991.0,연립다세대,,
2020,11470,양천구,10100,신정동,1.0,대지,963.0,7.0,썬샤인뷰(963-7),20201228,16500,32.52,18.18,5.0,,,2011.0,연립다세대,,
2021,11470,양천구,10300,신월동,1.0,대지,513.0,7.0,레베랑스,20201228,27900,41.6,24.28,6.0,,,2018.0,연립다세대,,
2020,11470,양천구,10200,목동,1.0,대지,709.0,2.0,성원2,20201228,58500,59.9,0.0,4.0,,,2000.0,아파트,,
2021,11470,양천구,10300,신월동,1.0,대지,1063.0,0.0,롯데캐슬,20201228,82000,59.95,0.0,3.0,,,2014.0,아파트,,
2021,11470,양천구,10200,목동,1.0,대지,538.0,28.0,목동하이츠빌라비동,20201228,13500,38.79,18.12,-1.0,,,1994.0,연립다세대,,
2020,11470,양천구,10300,신월동,1.0,대지,962.0,8.0,88주택(2동),20201228,12500,36.96,30.55,-1.0,,,1988.0,연립다세대,,
2020,11470,양천구,10200,목동,1.0,대지,966.0,0.0,목동에버하임,20201228,40000,41.06,,8.0,,,2019.0,아파트,,
2020,11470,양천구,10300,신월동,1.0,대지,1033.0,0.0,대성유니드,20201228,63400,76.0,0.0,7.0,,,2004.0,아파트,,
2020,11470,양천구,10100,신정동,1.0,대지,326.0,0.0,목동신시가지12,20201228,112300,53.46,0.0,13.0,,,1988.0,아파트,,
2021,11470,양천구,10200,목동,1.0,대지,919.0,0.0,목동 성우네트빌,20201228,17500,43.17,59.54,9.0,,,2004.0,오피스텔,,
2021,11470,양천구,10200,목동,1.0,대지,961.0,0.0,목동 현대 하이페리온2,20201228,116000,63.98,83.17,7.0,,,2006.0,오피스텔,,
2020,11470,양천구,10200,목동,1.0,대지,916.0,0.0,현대하이페리온,20201228,130000,87.5,117.74,36.0,,,2003.0,오피스텔,,
2020,11470,양천구,10100,신정동,1.0,대지,318.0,1.0,목동대림아크로텔,20201228,55000,55.75,74.8,11.0,,,2004.0,오피스텔,,
2021,11470,양천구,10200,목동,1.0,대지,318.0,219.0,청화빌라나동,20201228,15000,50.12,39.17,2.0,,,1990.0,연립다세대,,
2021,11470,양천구,10200,목동,1.0,대지,934.0,0.0,금호1,20201228,120000,59.88,0.0,7.0,,,1997.0,아파트,,
2021,11470,양천구,10200,목동,1.0,대지,796.0,1.0,페르하임,20201228,31900,29.32,5.23,5.0,,,2020.0,연립다세대,,
2021,11470,양천구,10200,목동,1.0,대지,962.0,1.0,트라팰리스이스턴에비뉴,20201228,300000,161.36,0.0,37.0,,,2009.0,아파트,,
2020,11470,양천구,10100,신정동,1.0,대지,1002.0,18.0,중앙빌라1차,20201228,15200,43.49,19.56,3.0,,,1993.0,연립다세대,,
2020,11470,양천구,10200,목동,1.0,대지,767.0,3.0,청우하이츠빌라,20201228,15000,46.58,24.82,3.0,,,1991.0,연립다세대,,
2021,11470,양천구,10300,신월동,1.0,대지,241.0,20.0,주연하우스,20201228,23900,24.52,15.3,4.0,,,2020.0,연립다세대,,
2020,11470,양천구,10300,신월동,1.0,대지,425.0,5.0,한양트라움,20201228,33300,56.98,34.42,2.0,,,2017.0,연립다세대,,
2021,11470,양천구,10300,신월동,1.0,대지,241.0,20.0,주연하우스,20201228,25200,28.51,17.79,4.0,,,2020.0,연립다세대,,
2021,11470,양천구,10300,신월동,1.0,대지,911.0,8.0,유림(2동),20201228,25000,41.13,27.18,3.0,,,1988.0,연립다세대,,
2021,11470,양천구,10100,신정동,1.0,대지,923.0,25.0,청운아트빌,20201228,25750,59.64,31.45,4.0,,,2002.0,연립다세대,,
2020,11470,양천구,10200,목동,1.0,대지,762.0,9.0,현대빌라(762-9),20201228,12500,41.16,26.07,-1.0,,,1987.0,연립다세대,,
2020,11470,양천구,10200,목동,1.0,대지,767.0,3.0,청우하이츠빌라,20201228,6500,40.89,21.77,-1.0,,,1991.0,연립다세대,,
2020,11470,양천구,10200,목동,1.0,대지,767.0,3.0,청우하이츠빌라,20201228,15000,46.58,24.82,2.0,,,1991.0,연립다세대,,
2020,11470,양천구,10200,목동,1.0,대지,767.0,3.0,청우하이츠빌라,20201228,5300,32.13,17.12,-1.0,,,1991.0,연립다세대,,
2020,11470,양천구,10200,목동,1.0,대지,941.0,0.0,대원칸타빌2,20201227,129000,83.72,0.0,11.0,,,2003.0,아파트,,
2021,11470,양천구,10100,신정동,1.0,대지,323.0,9.0,이스타빌 3차,20201227,16750,33.6,46.55,16.0,,,2003.0,오피스텔,,
2021,11470,양천구,10100,신정동,1.0,대지,325.0,0.0,목동신시가지11,20201227,108500,51.48,0.0,14.0,,,1988.0,아파트,,
2020,11470,양천구,10200,목동,1.0,대지,498.0,18.0,이튼캐슬3,20201227,26000,28.92,19.84,3.0,,,2018.0,연립다세대,,
2021,11470,양천구,10300,신월동,1.0,대지,410.0,26.0,휴먼파크타운(410-26),20201227,14200,29.51,22.2,2.0,,,2011.0,연립다세대,,
2020,11470,양천구,10200,목동,1.0,대지,947.0,0.0,월드메르디앙3,20201226,158000,84.95,0.0,6.0,,,2003.0,아파트,,
2021,11470,양천구,10100,신정동,1.0,대지,1326.0,0.0,래미안목동아델리체(1326),20201226,135000,59.98,0.0,26.0,,,2021.0,아파트,,
2021,11470,양천구,10100,신정동,1.0,대지,1316.0,0.0,이펜하우스3단지,20201226,66300,59.93,,12.0,,,2011.0,아파트,,
2020,11470,양천구,10100,신정동,1.0,대지,1303.0,0.0,대림e-편한세상,20201226,92000,109.91,0.0,14.0,,,2004.0,아파트,,
2021,11470,양천구,10300,신월동,1.0,대지,115.0,25.0,청송평화하이맨션,20201226,15000,29.86,17.04,3.0,,,2012.0,연립다세대,,
2021,11470,양천구,10300,신월동,1.0,대지,943.0,5.0,명지주택(2차가동),20201226,26500,41.01,27.49,2.0,,,1988.0,연립다세대,,
2021,11470,양천구,10100,신정동,1.0,대지,927.0,6.0,재선하이츠20차,20201226,16000,29.7,17.38,4.0,,,2009.0,연립다세대,,
2021,11470,양천구,10300,신월동,1.0,대지,935.0,9.0,대우빌라(가동),20201226,27800,39.41,29.4,3.0,,,1988.0,연립다세대,,
2020,11470,양천구,10300,신월동,1.0,대지,217.0,8.0,해주,20201226,36000,79.3,,15.0,,,2001.0,아파트,,
2021,11470,양천구,10200,목동,1.0,대지,965.0,0.0,목동롯데캐슬마에스트로,20201226,98500,59.98,0.0,9.0,,,2019.0,아파트,,
2020,11470,양천구,10200,목동,1.0,대지,949.0,0.0,웨스트빌,20201226,60000,68.65,0.0,4.0,,,2004.0,아파트,,
2021,11470,양천구,10300,신월동,1.0,대지,1075.0,0.0,목동센트럴아이파크위브1단지,20201226,127000,84.98,0.0,18.0,,,2020.0,아파트,,
2021,11470,양천구,10200,목동,1.0,대지,916.0,0.0,현대하이페리온,20201226,250000,154.05,0.0,10.0,,,2003.0,아파트,,
2021,11470,양천구,10300,신월동,1.0,대지,1076.0,0.0,목동센트럴아이파크위브2단지,20201226,95000,59.68,,10.0,,,2020.0,아파트,,
2020,11470,양천구,10300,신월동,1.0,대지,606.0,44.0,산호빌라,20201226,23000,45.28,27.73,2.0,,,1991.0,연립다세대,,
2021,11470,양천구,10100,신정동,1.0,대지,311.0,0.0,목동신시가지10,20201226,150500,70.2,0.0,14.0,,,1987.0,아파트,,
2020,11470,양천구,10300,신월동,1.0,대지,102.0,6.0,밀레니엄빌(102-6),20201226,16500,32.49,20.54,2.0,,,2012.0,연립다세대,,
2021,11470,양천구,10200,목동,1.0,대지,925.0,0.0,목동신시가지7,20201226,170000,64.4,0.0,1.0,,,1986.0,아파트,,
2021,11470,양천구,10100,신정동,1.0,대지,337.0,0.0,목동우성2,20201226,112000,84.96,0.0,12.0,,,2000.0,아파트,,
2021,11470,양천구,10300,신월동,1.0,대지,222.0,7.0,신월성원,20201226,31500,59.94,0.0,6.0,,,1996.0,아파트,,
2021,11470,양천구,10100,신정동,1.0,대지,1276.0,0.0,신트리3,20201226,92000,84.8,0.0,11.0,,,2000.0,아파트,,
2021,11470,양천구,10100,신정동,1.0,대지,327.0,0.0,목동신시가지13,20201226,143000,70.73,0.0,14.0,,,1987.0,아파트,,
2020,11470,양천구,10200,목동,1.0,대지,903.0,0.0,목동신시가지3,20201226,185000,95.03,,3.0,,,1986.0,아파트,,
2021,11470,양천구,10200,목동,1.0,대지,925.0,0.0,목동신시가지7,20201226,167000,66.6,0.0,3.0,,,1986.0,아파트,,
2020,11470,양천구,10300,신월동,1.0,대지,242.0,28.0,복지그린빌,20201226,15000,43.55,24.62,2.0,,,2003.0,연립다세대,,
2021,11470,양천구,10100,신정동,1.0,대지,312.0,0.0,목동신시가지9,20201226,186000,106.93,0.0,10.0,,,1987.0,아파트,,
2021,11470,양천구,10300,신월동,1.0,대지,1053.0,0.0,수명산SKVIEW,20201226,86800,120.99,0.0,8.0,,,2009.0,아파트,,
2021,11470,양천구,10300,신월동,,,,,,20201225,68000,234.36,118.9,,,,1984.0,단독다가구,,
2021,11470,양천구,10300,신월동,1.0,대지,98.0,19.0,삼진(98-19),20201225,12500,40.04,17.82,2.0,,,1994.0,연립다세대,,
2021,11470,양천구,10300,신월동,1.0,대지,16.0,6.0,동남주택(16-6),20201225,13500,38.81,18.77,2.0,,,2001.0,연립다세대,,
2021,11470,양천구,10300,신월동,1.0,대지,946.0,7.0,백상주택(가동),20201225,22000,54.6,28.89,-1.0,,,1993.0,연립다세대,,
2021,11470,양천구,10300,신월동,1.0,대지,967.0,8.0,명승빌라,20201225,21000,32.33,27.52,-1.0,,,1986.0,연립다세대,,
2020,11470,양천구,10100,신정동,1.0,대지,964.0,3.0,상아블루빌,20201225,13500,28.86,17.56,2.0,,,2010.0,연립다세대,,
2020,11470,양천구,10300,신월동,1.0,대지,1076.0,0.0,목동센트럴 아이파크위브 2단지,20201225,97000,59.68,,8.0,,,2020.0,아파트,,
2021,11470,양천구,10100,신정동,1.0,대지,1323.0,0.0,목동힐스테이트,20201225,150000,84.88,0.0,3.0,,,2016.0,아파트,,
2021,11470,양천구,10300,신월동,1.0,대지,538.0,6.0,길성,20201225,34500,59.12,0.0,7.0,,,2000.0,아파트,,
2020,11470,양천구,10300,신월동,1.0,대지,75.0,18.0,은하수아트빌-나,20201225,12300,43.21,21.8,5.0,,,2003.0,연립다세대,,
2021,11470,양천구,10100,신정동,1.0,대지,895.0,3.0,예지팰리스50차,20201225,62000,81.88,0.0,6.0,,,2008.0,아파트,,
2020,11470,양천구,10200,목동,1.0,대지,498.0,18.0,이튼캐슬3,20201225,26000,29.93,19.84,2.0,,,2018.0,연립다세대,,
2021,11470,양천구,10300,신월동,1.0,대지,96.0,5.0,골든캐슬,20201224,22900,25.83,11.27,5.0,,,2020.0,연립다세대,,
2021,11470,양천구,10300,신월동,1.0,대지,991.0,9.0,율촌주택 2동,20201224,14900,41.34,29.24,1.0,,,1986.0,연립다세대,,
2021,11470,양천구,10300,신월동,1.0,대지,96.0,5.0,골든캐슬,20201224,22900,25.83,11.27,7.0,,,2020.0,연립다세대,,
2021,11470,양천구,10100,신정동,1.0,대지,927.0,6.0,재선하이츠20차,20201224,15000,29.7,17.38,4.0,,,2009.0,연립다세대,,
2020,11470,양천구,10200,목동,1.0,대지,533.0,7.0,동성하이츠빌라,20201224,13500,45.33,19.02,-1.0,,,2001.0,연립다세대,,
2021,11470,양천구,10200,목동,1.0,대지,743.0,21.0,한일,20201224,41800,73.05,0.0,4.0,,,2004.0,아파트,,
2021,11470,양천구,10300,신월동,1.0,대지,96.0,5.0,골든캐슬,20201224,23900,41.45,49.38,4.0,,,2020.0,오피스텔,,
2020,11470,양천구,10200,목동,1.0,대지,907.0,10.0,현대파리지앙,20201224,17350,33.88,43.24,13.0,,,2004.0,오피스텔,,
2021,11470,양천구,10200,목동,1.0,대지,917.0,9.0,현대41타워,20201224,28000,50.47,60.78,29.0,,,2001.0,오피스텔,,
2021,11470,양천구,10300,신월동,1.0,대지,1066.0,0.0,그랜드팰리스,20201224,25000,47.52,30.97,3.0,,,2014.0,연립다세대,,
2021,11470,양천구,10100,신정동,1.0,대지,965.0,24.0,태성아트빌,20201224,28000,63.32,33.99,5.0,,,2003.0,연립다세대,,
2020,11470,양천구,10200,목동,1.0,대지,956.0,0.0,롯데캐슬위너,20201224,115000,84.94,,12.0,,,2005.0,아파트,,
2021,11470,양천구,10100,신정동,1.0,대지,968.0,26.0,장미빌라,20201224,16750,36.54,42.71,-1.0,,,1991.0,연립다세대,,
2020,11470,양천구,10100,신정동,1.0,대지,311.0,0.0,목동신시가지10,20201224,185000,105.58,0.0,13.0,,,1987.0,아파트,,
2021,11470,양천구,10200,목동,1.0,대지,925.0,0.0,목동신시가지7,20201224,226000,101.2,0.0,8.0,,,1986.0,아파트,,
2021,11470,양천구,10300,신월동,,,,,,20201224,175000,194.71,298.9,,,,1980.0,단독다가구,,
2021,11470,양천구,10300,신월동,1.0,대지,981.0,11.0,수정쉐르빌나동,20201224,29250,72.02,34.22,2.0,,,2004.0,연립다세대,,
2020,11470,양천구,10200,목동,1.0,대지,912.0,0.0,목동신시가지5,20201224,202500,95.28,,10.0,,,1986.0,아파트,,
2021,11470,양천구,10200,목동,1.0,대지,966.0,0.0,목동에버하임,20201224,41000,39.82,0.0,9.0,,,2019.0,아파트,,
2020,11470,양천구,10100,신정동,1.0,대지,1279.0,0.0,목동현대3차,20201224,133400,84.77,0.0,9.0,,,1997.0,아파트,,
2021,11470,양천구,10200,목동,1.0,대지,911.0,0.0,목동신시가지6,20201224,122000,47.94,0.0,15.0,,,1986.0,아파트,,
2021,11470,양천구,10100,신정동,1.0,대지,327.0,0.0,목동신시가지13,20201224,145000,70.73,0.0,6.0,,,1987.0,아파트,,
2021,11470,양천구,10300,신월동,1.0,대지,20.0,34.0,세진빌,20201224,36000,51.96,37.5,3.0,,,2021.0,연립다세대,,
2021,11470,양천구,10200,목동,1.0,대지,318.0,100.0,선정그랜드빌,20201223,23300,64.62,36.12,3.0,,,2007.0,연립다세대,,
2021,11470,양천구,10300,신월동,1.0,대지,96.0,6.0,서현스카이뷰,20201223,24600,62.97,24.35,5.0,,,2002.0,연립다세대,,
2021,11470,양천구,10100,신정동,1.0,대지,1002.0,7.0,장안빌라,20201223,29500,53.32,25.51,2.0,,,2004.0,연립다세대,,
2021,11470,양천구,10300,신월동,1.0,대지,1047.0,0.0,방주기픈샘2,20201223,42000,84.99,,4.0,,,2007.0,아파트,,
2021,11470,양천구,10200,목동,1.0,대지,620.0,11.0,제일테크빌딩,20201223,20000,38.03,24.21,2.0,,,2003.0,연립다세대,,
2021,11470,양천구,10300,신월동,1.0,대지,518.0,2.0,세진,20201223,40000,89.35,0.0,2.0,,,2004.0,아파트,,
2020,11470,양천구,10300,신월동,1.0,대지,194.0,12.0,(194-12),20201223,12200,44.66,29.07,1.0,,,1991.0,연립다세대,,
