접수연도,자치구코드,자치구명,법정동코드,법정동명,지번구분,지번구분명,본번,부번,건물명,계약일,물건금액(만원),건물면적(㎡),토지면적(㎡),층,권리구분,취소일,건축년도,건물용도,신고구분,신고한 개업공인중개사 시군구명,방,욕실,주차,초등학교,가까운 역,역까지의 거리
2021,11680,강남구,11800,도곡동,1.0,대지,91.0,5.0,삼성래미안,20201231,290000,122.81,0.0,17.0,,,2001.0,아파트,,,4.0,2.0,1.53,409.0,매봉역 3호선,469.0
2020,11680,강남구,10100,역삼동,1.0,대지,763.0,16.0,래미안그레이튼,20201231,193500,59.97,0.0,19.0,,,2009.0,아파트,,,3.0,2.0,1.22,618.0,한티역 수인분당선,421.0
2021,11680,강남구,10600,대치동,1.0,대지,65.0,0.0,쌍용대치2,20201231,282000,120.76,0.0,11.0,,,1983.0,아파트,,,0.0,0.0,1.22,618.0,학여울역 3호선,293.0
2021,11680,강남구,11000,압구정동,1.0,대지,513.0,0.0,한양5,20201231,249000,102.35,0.0,2.0,,,1979.0,아파트,,,3.0,1.0,0.5,298.0,압구정로데오역 수인분당선,204.0
2020,11680,강남구,11100,세곡동,1.0,대지,579.0,0.0,강남엘에이치1단지,20201230,127000,59.89,,14.0,,,2013.0,아파트,,,3.0,2.0,1.23,0.0,수서역 택시승강장,1926.0
2021,11680,강남구,10600,대치동,1.0,대지,316.0,0.0,은마,20201230,228000,84.43,0.0,11.0,,,1979.0,아파트,,,4.0,2.0,0.68,360.0,대치역 3호선,374.0
2021,11680,강남구,11300,율현동,3.0,블럭,513.0,0.0,강남한신휴플러스8단지,20201230,163500,114.91,0.0,6.0,,,2015.0,아파트,,,4.0,2.0,1.23,609.0,복정역 8호선,1436.0
2021,11680,강남구,11400,일원동,1.0,대지,719.0,0.0,푸른마을아파트101동~111동,20201230,185000,84.93,0.0,7.0,,,1994.0,아파트,,,3.0,2.0,1.0,481.0,일원역 3호선,288.0
2021,11680,강남구,10100,역삼동,1.0,대지,783.0,30.0,공간쉐르빌,20201230,70000,79.48,0.0,2.0,,,2003.0,아파트,,,0.0,0.0,1.0,481.0,매봉역 3호선,853.0
2021,11680,강남구,10100,역삼동,1.0,대지,755.0,4.0,e-편한세상,20201230,244000,84.68,0.0,11.0,,,2005.0,아파트,,,3.0,2.0,1.01,253.0,한티역 수인분당선,385.0
2021,11680,강남구,11500,수서동,1.0,대지,799.0,0.0,강남 더샵 포레스트,20201230,330000,146.71,0.0,10.0,,,2016.0,아파트,,,4.0,2.0,2.1,942.0,수서역,960.0
2021,11680,강남구,10400,청담동,1.0,대지,94.0,0.0,이니그마빌,20201230,350000,244.77,0.0,3.0,,,2001.0,아파트,,,4.0,3.0,2.1,942.0,압구정로데오역 수인분당선,340.0
2021,11680,강남구,10100,역삼동,1.0,대지,824.0,25.0,대우디오빌플러스,20201230,32750,34.41,0.0,5.0,,,2004.0,아파트,,,0.0,0.0,3.78,297.0,강남역 2호선,280.0
2020,11680,강남구,10600,대치동,1.0,대지,891.0,6.0,테헤란로대우아이빌(891-6),20201230,43500,35.51,,23.0,,,2004.0,아파트,,,1.0,1.0,0.39,534.0,선릉역 2호선,464.0
2021,11680,강남구,11200,자곡동,1.0,대지,611.0,0.0,래미안강남힐즈,20201230,199000,101.94,0.0,15.0,,,2014.0,아파트,,,4.0,2.0,1.52,503.0,수서역,1542.0
2021,11680,강남구,11800,도곡동,1.0,대지,527.0,0.0,도곡렉슬,20201230,365000,134.9,0.0,3.0,,,2006.0,아파트,,,4.0,2.0,1.48,262.0,한티역 수인분당선,369.0
2021,11680,강남구,11200,자곡동,1.0,대지,602.0,0.0,엘에이치강남아이파크,20201230,170000,84.92,0.0,15.0,,,2014.0,아파트,,,3.0,2.0,1.22,343.0,수서역,1210.0
2021,11680,강남구,10100,역삼동,1.0,대지,762.0,3.0,래미안그레이튼(진달래2차),20201230,240000,84.87,0.0,2.0,,,2010.0,아파트,,,3.0,2.0,1.34,620.0,한티역 수인분당선,516.0
2020,11680,강남구,10300,개포동,1.0,대지,12.0,0.0,성원대치2단지아파트,20201230,141000,49.86,,5.0,,,1992.0,아파트,,,0.0,0.0,1.34,620.0,대청역 3호선,384.0
2020,11680,강남구,10700,신사동,1.0,대지,658.0,0.0,로데오현대,20201230,135000,90.94,,5.0,,,1998.0,아파트,,,3.0,2.0,0.89,698.0,압구정로데오역 수인분당선,303.0
2021,11680,강남구,10300,개포동,1.0,대지,12.0,0.0,성원대치2단지아파트,20201230,107000,33.18,0.0,7.0,,,1992.0,아파트,,,2.0,1.0,1.0,0.0,대청역 3호선,384.0
2021,11680,강남구,11800,도곡동,1.0,대지,966.0,0.0,매봉삼성,20201229,140000,59.82,0.0,7.0,,,1999.0,아파트,,,3.0,1.0,1.0,0.0,매봉역 3호선,306.0
2021,11680,강남구,11000,압구정동,1.0,대지,456.0,0.0,"현대6차(78~81,83,84,86,87동)",20201229,410000,157.36,0.0,2.0,,,1978.0,아파트,,,0.0,0.0,1.0,0.0,압구정역 3호선,383.0
2021,11680,강남구,11100,세곡동,1.0,대지,533.0,0.0,세곡푸르지오,20201229,147000,74.74,0.0,7.0,,,2012.0,아파트,,,,,,,수서역라르고공인중개사사무소,1421.0
2021,11680,강남구,11200,자곡동,1.0,대지,611.0,0.0,래미안강남힐즈,20201229,182000,91.96,0.0,5.0,,,2014.0,아파트,,,4.0,2.0,1.52,503.0,수서역,1542.0
2021,11680,강남구,10500,삼성동,1.0,대지,16.0,2.0,삼성동힐스테이트 1단지,20201229,220000,84.24,0.0,1.0,,,2008.0,아파트,,,3.0,2.0,1.25,300.0,청담역 7호선,580.0
2021,11680,강남구,10100,역삼동,1.0,대지,755.0,4.0,e-편한세상,20201229,205000,59.61,0.0,10.0,,,2005.0,아파트,,,3.0,2.0,1.01,253.0,한티역 수인분당선,385.0
2021,11680,강남구,11400,일원동,1.0,대지,735.0,0.0,가람,20201229,188000,75.16,0.0,2.0,,,1993.0,아파트,,,3.0,1.0,1.0,179.0,일원역 3호선,204.0
2021,11680,강남구,11800,도곡동,1.0,대지,467.0,0.0,타워팰리스1,20201229,355000,164.95,0.0,35.0,,,2002.0,아파트,,,0.0,0.0,1.0,179.0,도곡역 3호선,319.0
2021,11680,강남구,10600,대치동,1.0,대지,500.0,0.0,개포우성2,20201229,335000,127.78,0.0,1.0,,,1984.0,아파트,,,0.0,0.0,1.2,374.0,도곡역 3호선,154.0
2021,11680,강남구,10100,역삼동,1.0,대지,706.0,20.0,한화진넥스빌,20201229,34500,39.2,,14.0,,,2001.0,아파트,,,0.0,0.0,1.33,459.0,선릉역 2호선,503.0
2021,11680,강남구,10400,청담동,1.0,대지,134.0,15.0,청담삼익아파트,20201229,280000,106.86,0.0,7.0,,,1980.0,아파트,,,0.0,0.0,0.72,446.0,청담역 7호선,645.0
2020,11680,강남구,10100,역삼동,1.0,대지,720.0,25.0,대우디오빌,20201229,76000,59.51,,24.0,,,2002.0,아파트,,,0.0,0.0,0.72,446.0,역삼역 2호선,556.0
2021,11680,강남구,11500,수서동,1.0,대지,795.0,0.0,강남데시앙포레,20201228,145000,59.97,0.0,4.0,,,2014.0,아파트,,,3.0,2.0,1.2,671.0,일원역 3호선,683.0
2020,11680,강남구,11000,압구정동,1.0,대지,455.0,0.0,"현대5차(71,72동)",20201228,297000,82.23,,11.0,,,1977.0,아파트,,,3.0,1.0,2.0,228.0,압구정역 3호선,608.0
2021,11680,강남구,10300,개포동,1.0,대지,658.0,1.0,개포6차우성아파트1동~8동,20201228,155400,79.97,0.0,3.0,,,1987.0,아파트,,,3.0,1.0,1.0,450.0,매봉역 3호선,1515.0
2021,11680,강남구,10600,대치동,1.0,대지,511.0,0.0,한보미도맨션2,20201228,385000,159.15,0.0,4.0,,,1985.0,아파트,,,4.0,2.0,1.19,228.0,대치역 3호선,386.0
2020,11680,강남구,11500,수서동,1.0,대지,537.0,0.0,강남 더샵 포레스트,20201228,310000,146.71,,7.0,,,2016.0,아파트,,,0.0,0.0,1.19,228.0,,
2021,11680,강남구,11000,압구정동,1.0,대지,513.0,0.0,한양5,20201228,312000,115.24,0.0,3.0,,,1979.0,아파트,,,4.0,2.0,0.5,298.0,압구정로데오역 수인분당선,204.0
2021,11680,강남구,10800,논현동,1.0,대지,225.0,6.0,논현아이파크,20201228,158000,59.75,0.0,7.0,,,2020.0,아파트,,,4.0,2.0,0.5,298.0,언주역 9호선,396.0
2020,11680,강남구,10100,역삼동,1.0,대지,720.0,25.0,대우디오빌,20201228,32000,30.03,0.0,16.0,,,2002.0,아파트,,,0.0,0.0,0.65,406.0,역삼역 2호선,556.0
2021,11680,강남구,10500,삼성동,1.0,대지,16.0,2.0,삼성동힐스테이트 1단지,20201228,119000,31.4,0.0,5.0,,,2008.0,아파트,,,0.0,0.0,0.73,558.0,청담역 7호선,580.0
2021,11680,강남구,11000,압구정동,1.0,대지,397.0,0.0,미성2차,20201228,225000,74.4,0.0,10.0,,,1987.0,아파트,,,3.0,1.0,1.19,440.0,신사역 3호선,853.0
2020,11680,강남구,11800,도곡동,1.0,대지,527.0,0.0,도곡렉슬,20201228,330000,114.99,,16.0,,,2006.0,아파트,,,4.0,2.0,1.48,262.0,한티역 수인분당선,369.0
2021,11680,강남구,11200,자곡동,1.0,대지,602.0,0.0,엘에이치강남아이파크,20201228,163000,74.97,,12.0,,,2014.0,아파트,,,3.0,2.0,1.22,343.0,수서역,1210.0
2020,11680,강남구,11200,자곡동,1.0,대지,602.0,0.0,엘에이치강남아이파크,20201228,84550,74.97,0.0,3.0,,,2014.0,아파트,,,3.0,2.0,1.22,343.0,수서역,1210.0
2021,11680,강남구,11500,수서동,1.0,대지,736.0,0.0,신동아,20201228,90000,33.18,0.0,11.0,,,1992.0,아파트,,,2.0,1.0,0.27,443.0,수서역,568.0
2021,11680,강남구,11100,세곡동,1.0,대지,533.0,0.0,세곡푸르지오,20201227,150000,74.74,0.0,9.0,,,2012.0,아파트,,,,,,,수서역라르고공인중개사사무소,1421.0
2021,11680,강남구,10300,개포동,1.0,대지,1280.0,0.0,래미안블레스티지,20201227,210000,59.97,0.0,9.0,,,2019.0,아파트,,,3.0,2.0,1.25,300.0,개포동역 수인분당선,891.0
2021,11680,강남구,11400,일원동,1.0,대지,731.0,0.0,한솔마을,20201227,200000,84.73,0.0,5.0,,,1994.0,아파트,,,3.0,2.0,2.0,781.0,일원역 3호선,596.0
2021,11680,강남구,11000,압구정동,1.0,대지,426.0,0.0,신현대9차,20201226,439000,152.28,0.0,8.0,,,1982.0,아파트,,,0.0,0.0,2.0,781.0,압구정역 3호선,357.0
2021,11680,강남구,10400,청담동,1.0,대지,65.0,0.0,진흥아파트,20201226,227500,109.31,0.0,4.0,,,1984.0,아파트,,,0.0,0.0,2.5,147.0,청담역 7호선,217.0
2021,11680,강남구,10100,역삼동,1.0,대지,713.0,11.0,역삼I'PARK,20201226,285000,116.29,0.0,15.0,,,2006.0,아파트,,,4.0,2.0,1.68,237.0,선릉역 2호선,641.0
2021,11680,강남구,11800,도곡동,1.0,대지,968.0,0.0,하이페리온,20201226,219000,184.31,0.0,10.0,,,2004.0,아파트,,,4.0,2.0,2.64,312.0,양재역 3호선,472.0
2021,11680,강남구,11500,수서동,1.0,대지,747.0,0.0,삼성,20201226,185000,84.97,0.0,8.0,,,1997.0,아파트,,,3.0,2.0,1.5,554.0,일원역 3호선,587.0
2020,11680,강남구,11400,일원동,1.0,대지,731.0,0.0,한솔마을,20201226,208000,84.73,0.0,5.0,,,1994.0,아파트,,,3.0,2.0,2.0,781.0,일원역 3호선,596.0
2021,11680,강남구,11200,자곡동,1.0,대지,602.0,0.0,엘에이치강남아이파크,20201226,133500,59.96,0.0,3.0,,,2014.0,아파트,,,3.0,2.0,1.22,343.0,수서역,1210.0
2021,11680,강남구,11800,도곡동,1.0,대지,965.0,0.0,중명하니빌,20201226,33000,28.58,,4.0,,,1997.0,아파트,,,1.0,1.0,0.53,174.0,양재역 3호선,447.0
2020,11680,강남구,10800,논현동,1.0,대지,58.0,2.0,마일스디오빌,20201226,35800,36.29,0.0,6.0,,,2004.0,아파트,,,1.0,1.0,0.76,661.0,학동역 7호선,271.0
2020,11680,강남구,11500,수서동,1.0,대지,795.0,0.0,강남데시앙포레,20201226,151000,59.97,0.0,7.0,,,2014.0,아파트,,,3.0,2.0,1.2,671.0,일원역 3호선,683.0
2020,11680,강남구,11400,일원동,1.0,대지,716.0,0.0,목련타운,20201226,210000,99.79,0.0,4.0,,,1993.0,아파트,,,3.0,2.0,1.5,0.0,일원역 3호선,139.0
2021,11680,강남구,10100,역삼동,1.0,대지,713.0,11.0,역삼I'PARK,20201226,83500,28.25,0.0,13.0,,,2006.0,아파트,,,1.0,1.0,1.68,237.0,선릉역 2호선,641.0
2021,11680,강남구,10300,개포동,1.0,대지,649.0,0.0,경남1,20201226,265000,123.28,0.0,8.0,,,1984.0,아파트,,,4.0,2.0,1.2,355.0,매봉역 3호선,712.0
2021,11680,강남구,10500,삼성동,1.0,대지,107.0,0.0,미켈란107,20201226,160000,83.0,0.0,15.0,,,2003.0,아파트,,,3.0,2.0,1.25,300.0,봉은사역 9호선,71.0
2021,11680,강남구,11800,도곡동,1.0,대지,952.0,0.0,대우디오빌,20201226,27300,25.89,0.0,9.0,,,2004.0,아파트,,,0.0,0.0,1.28,632.0,양재역 3호선,218.0
2021,11680,강남구,11800,도곡동,1.0,대지,467.0,0.0,타워팰리스1,20201225,280000,137.24,0.0,18.0,,,2002.0,아파트,,,0.0,0.0,0.79,320.0,도곡역 3호선,319.0
2020,11680,강남구,11500,수서동,1.0,대지,795.0,0.0,강남데시앙포레,20201224,132000,84.92,0.0,3.0,,,2014.0,아파트,,,3.0,2.0,1.2,671.0,일원역 3호선,683.0
2021,11680,강남구,10300,개포동,1.0,대지,138.0,0.0,디에이치아너힐즈,20201224,264000,76.17,,26.0,,,2019.0,아파트,,,0.0,0.0,1.28,632.0,,
2020,11680,강남구,10300,개포동,1.0,대지,185.0,0.0,개포주공 6단지,20201224,225000,73.02,,11.0,,,1983.0,아파트,,,0.0,0.0,1.28,632.0,개포동역 수인분당선,491.0
2021,11680,강남구,11500,수서동,1.0,대지,747.0,0.0,삼성,20201224,174000,84.97,0.0,6.0,,,1997.0,아파트,,,3.0,2.0,1.5,554.0,일원역 3호선,587.0
2021,11680,강남구,11000,압구정동,1.0,대지,397.0,0.0,미성2차,20201224,235000,74.4,0.0,1.0,,,1987.0,아파트,,,3.0,1.0,1.19,440.0,신사역 3호선,853.0
2021,11680,강남구,10500,삼성동,1.0,대지,11.0,0.0,롯데캐슬프레미어,20201224,244000,84.48,0.0,12.0,,,2007.0,아파트,,,0.0,0.0,1.19,440.0,강남구청역 7호선,372.0
2021,11680,강남구,11500,수서동,1.0,대지,738.0,0.0,동익,20201224,157000,84.46,0.0,4.0,,,1993.0,아파트,,,3.0,2.0,0.95,739.0,수서역,703.0
2020,11680,강남구,10500,삼성동,1.0,대지,143.0,37.0,현대타워(13층-27층),20201224,215000,149.99,,26.0,,,1998.0,아파트,,,5.0,3.0,5.03,904.0,선릉역 2호선,401.0
2020,11680,강남구,10300,개포동,1.0,대지,660.0,1.0,디에이치 퍼스티어 아이파크,20201224,310841,96.96,0.0,19.0,입주권,,0.0,아파트,,,4.0,2.0,1.96,154.0,도곡역 3호선,919.0
2020,11680,강남구,10400,청담동,1.0,대지,34.0,13.0,청담스위트,20201224,20500,13.43,,9.0,,,2015.0,아파트,,,4.0,2.0,1.96,154.0,청담역 7호선,565.0
2021,11680,강남구,11800,도곡동,1.0,대지,467.0,7.0,아카데미스위트1,20201223,147000,83.0,,29.0,,,2004.0,아파트,,,2.0,2.0,1.95,651.0,도곡역 3호선,394.0
2021,11680,강남구,11000,압구정동,1.0,대지,490.0,0.0,한양1차(영동한양),20201223,180000,49.98,,1.0,,,1977.0,아파트,,,2.0,1.0,0.59,606.0,압구정로데오역 수인분당선,349.0
2021,11680,강남구,11000,압구정동,1.0,대지,433.0,0.0,신현대11차,20201223,520000,183.41,0.0,13.0,,,1983.0,아파트,,,0.0,0.0,0.59,606.0,압구정역 3호선,380.0
2020,11680,강남구,10100,역삼동,1.0,대지,754.0,1.0,역삼푸르지오,20201223,244000,84.91,,10.0,,,2006.0,아파트,,,3.0,2.0,1.02,360.0,한티역 수인분당선,565.0
2020,11680,강남구,11000,압구정동,1.0,대지,490.0,0.0,한양1차(영동한양),20201223,220000,78.05,,6.0,,,1977.0,아파트,,,3.0,1.0,0.59,606.0,압구정로데오역 수인분당선,349.0
2021,11680,강남구,10600,대치동,1.0,대지,63.0,0.0,"대치우성아파트1동,2동,3동,5동,6동,7동",20201223,223000,84.69,0.0,13.0,,,1984.0,아파트,,,0.0,0.0,0.59,606.0,학여울역 3호선,412.0
2020,11680,강남구,11000,압구정동,1.0,대지,426.0,0.0,신현대9차,20201223,270000,109.24,,1.0,,,1982.0,아파트,,,0.0,0.0,1.04,565.0,압구정역 3호선,357.0
2020,11680,강남구,10100,역삼동,1.0,대지,727.0,9.0,요진와이시티미니,20201223,25000,17.47,,7.0,,,2012.0,아파트,,,1.0,1.0,0.24,0.0,역삼역 2호선,428.0
2021,11680,강남구,10600,대치동,1.0,대지,1014.0,3.0,대치삼성,20201223,269800,97.35,0.0,9.0,,,2000.0,아파트,,,4.0,2.0,1.31,701.0,대치역 3호선,473.0
2020,11680,강남구,10400,청담동,1.0,대지,116.0,10.0,상지리츠빌9차,20201223,279000,200.88,,5.0,,,2004.0,아파트,,,3.0,2.0,2.91,278.0,압구정로데오역 수인분당선,648.0
2021,11680,강남구,11100,세곡동,1.0,대지,511.0,0.0,강남신동아파밀리에2단지,20201223,135000,84.98,0.0,8.0,,,2011.0,아파트,,,3.0,2.0,1.11,232.0,수서역라르고공인중개사사무소,1257.0
2020,11680,강남구,10700,신사동,1.0,대지,632.0,0.0,압구정하이츠파크,20201223,450000,213.05,,6.0,,,2004.0,아파트,,,5.0,3.0,3.12,0.0,압구정역 3호선,549.0
2021,11680,강남구,10500,삼성동,1.0,대지,142.0,3.0,LG선릉에클라트(B),20201223,36000,36.47,0.0,15.0,,,2004.0,아파트,,,0.0,0.0,3.12,0.0,선릉역 2호선,254.0
2021,11680,강남구,10600,대치동,1.0,대지,1014.0,3.0,대치삼성,20201223,269800,97.35,0.0,9.0,,,2000.0,아파트,,,4.0,2.0,1.31,701.0,대치역 3호선,473.0
2020,11680,강남구,11000,압구정동,1.0,대지,443.0,0.0,현대3차(61~64동),20201223,236000,82.5,0.0,6.0,,,1976.0,아파트,,,3.0,1.0,2.0,196.0,압구정역 3호선,546.0
2021,11680,강남구,10300,개포동,1.0,대지,187.0,0.0,개포주공5단지,20201223,200000,53.98,0.0,3.0,,,1983.0,아파트,,,0.0,0.0,2.0,196.0,개포동역 수인분당선,269.0
2020,11680,강남구,11000,압구정동,1.0,대지,481.0,0.0,현대8차(성수현대:91~95동),20201223,243000,107.64,0.0,3.0,,,1980.0,아파트,,,3.0,1.0,0.0,964.0,압구정역 3호선,806.0
2020,11680,강남구,11000,압구정동,1.0,대지,456.0,0.0,"현대7차(73~77,82,85동)",20201223,430000,157.36,0.0,7.0,,,1979.0,아파트,,,0.0,0.0,0.0,964.0,압구정역 3호선,383.0
2021,11680,강남구,10300,개포동,1.0,대지,1282.0,0.0,개포래미안포레스트,20201223,193000,59.92,0.0,5.0,,,2020.0,아파트,,,3.0,2.0,1.72,351.0,매봉역 3호선,1160.0
2020,11680,강남구,11400,일원동,1.0,대지,735.0,0.0,가람,20201223,210000,84.95,0.0,4.0,,,1993.0,아파트,,,3.0,2.0,1.0,179.0,일원역 3호선,204.0
2020,11680,강남구,11000,압구정동,1.0,대지,490.0,0.0,한양1차(영동한양),20201222,179000,49.98,,1.0,,,1977.0,아파트,,,2.0,1.0,0.59,606.0,압구정로데오역 수인분당선,349.0
2020,11680,강남구,10100,역삼동,1.0,대지,606.0,18.0,현대휴먼터치빌,20201222,29700,35.88,,14.0,,,1999.0,아파트,,,1.0,1.0,0.79,693.0,언주역 9호선,95.0
2021,11680,강남구,11400,일원동,1.0,대지,615.0,1.0,개포한신,20201222,210000,107.6,0.0,4.0,,,1984.0,아파트,,,3.0,1.0,0.8,348.0,대청역 3호선,271.0
2020,11680,강남구,10300,개포동,1.0,대지,649.0,0.0,경남2차,20201222,270000,182.2,,8.0,,,1984.0,아파트,,,5.0,2.0,1.2,355.0,매봉역 3호선,712.0
2021,11680,강남구,10100,역삼동,1.0,대지,722.0,0.0,경남아너스빌,20201222,148000,84.69,0.0,15.0,,,2002.0,아파트,,,3.0,1.0,1.2,355.0,역삼역 2호선,516.0
2020,11680,강남구,10300,개포동,1.0,대지,12.0,0.0,성원대치2단지아파트,20201222,145000,49.86,0.0,11.0,,,1992.0,아파트,,,0.0,0.0,1.39,660.0,대청역 3호선,384.0
2021,11680,강남구,11000,압구정동,1.0,대지,426.0,0.0,신현대9차,20201222,300000,108.88,0.0,9.0,,,1982.0,아파트,,,0.0,0.0,1.0,319.0,압구정역 3호선,357.0
2020,11680,강남구,10500,삼성동,1.0,대지,108.0,2.0,동구싼타빌,20201222,51000,68.59,,5.0,,,2004.0,아파트,,,0.0,0.0,1.0,319.0,봉은사역 9호선,205.0
2021,11680,강남구,10100,역삼동,1.0,대지,791.0,23.0,세종빌라트,20201222,133000,162.48,0.0,7.0,,,1998.0,아파트,,,6.0,3.0,1.05,559.0,역삼역 2호선,748.0
2021,11680,강남구,11500,수서동,1.0,대지,708.0,0.0,삼익,20201222,115800,49.2,0.0,5.0,,,1992.0,아파트,,,2.0,1.0,1.0,186.0,수서역,530.0
2020,11680,강남구,11400,일원동,1.0,대지,741.0,0.0,래미안 개포 루체하임,20201222,240000,121.71,,3.0,,,2018.0,아파트,,,4.0,2.0,1.53,301.0,대청역 3호선,480.0
2021,11680,강남구,11000,압구정동,1.0,대지,433.0,0.0,신현대11차,20201222,450000,183.41,0.0,8.0,,,1983.0,아파트,,,0.0,0.0,1.53,301.0,압구정역 3호선,380.0
2020,11680,강남구,11000,압구정동,1.0,대지,397.0,0.0,미성2차,20201222,217500,74.4,,8.0,,,1987.0,아파트,,,3.0,1.0,1.19,440.0,신사역 3호선,853.0
2021,11680,강남구,10300,개포동,1.0,대지,187.0,0.0,개포주공5단지,20201221,207000,61.19,0.0,6.0,,,1983.0,아파트,,,0.0,0.0,1.19,440.0,개포동역 수인분당선,269.0
2021,11680,강남구,10500,삼성동,1.0,대지,3.0,1.0,삼성월드타워,20201221,84190,58.78,0.0,4.0,,,1997.0,아파트,,,0.0,0.0,0.97,344.0,강남구청역 7호선,247.0
2021,11680,강남구,11800,도곡동,1.0,대지,933.0,0.0,도곡쌍용예가,20201221,193000,107.53,0.0,1.0,,,1978.0,아파트,,,4.0,2.0,1.08,170.0,양재역 3호선,514.0
2021,11680,강남구,11800,도곡동,1.0,대지,934.0,10.0,도곡우성아파트,20201221,180000,84.83,0.0,14.0,,,1986.0,아파트,,,3.0,1.0,1.2,184.0,양재역 3호선,479.0
2020,11680,강남구,11400,일원동,1.0,대지,741.0,0.0,래미안 개포 루체하임,20201221,288000,101.99,,14.0,,,2018.0,아파트,,,4.0,2.0,1.53,301.0,대청역 3호선,480.0
2020,11680,강남구,11200,자곡동,1.0,대지,602.0,0.0,엘에이치강남아이파크,20201221,87650,74.97,,10.0,,,2014.0,아파트,,,3.0,2.0,1.22,343.0,수서역,1210.0
2021,11680,강남구,10300,개포동,1.0,대지,652.0,0.0,개포우성3차,20201221,220000,104.43,0.0,3.0,,,1984.0,아파트,,,3.0,1.0,1.11,281.0,도곡역 3호선,778.0
2020,11680,강남구,10600,대치동,1.0,대지,670.0,0.0,동부센트레빌,20201221,382500,145.83,0.0,11.0,,,2005.0,아파트,,,4.0,2.0,2.26,185.0,도곡역 3호선,202.0
2021,11680,강남구,10100,역삼동,1.0,대지,754.0,1.0,역삼푸르지오,20201221,232000,84.91,0.0,2.0,,,2006.0,아파트,,,3.0,2.0,1.02,360.0,한티역 수인분당선,565.0
2020,11680,강남구,11200,자곡동,1.0,대지,602.0,0.0,엘에이치강남아이파크,20201221,86750,74.89,,14.0,,,2014.0,아파트,,,3.0,2.0,1.22,343.0,수서역,1210.0
2020,11680,강남구,10100,역삼동,1.0,대지,757.0,0.0,역삼래미안,20201221,230000,80.87,,11.0,,,2005.0,아파트,,,3.0,2.0,1.01,401.0,한티역 수인분당선,287.0
2020,11680,강남구,11000,압구정동,1.0,대지,369.0,1.0,"현대2차(10,11,20,23,24,25동)",20201221,350000,162.27,0.0,1.0,,,1976.0,아파트,,,5.0,2.0,0.75,357.0,압구정역 3호선,727.0
2020,11680,강남구,11800,도곡동,1.0,대지,467.0,29.0,타워팰리스3,20201221,330000,163.7,0.0,36.0,,,2004.0,아파트,,,0.0,0.0,0.75,357.0,도곡역 3호선,467.0
2021,11680,강남구,11800,도곡동,1.0,대지,467.0,29.0,타워팰리스3,20201221,315000,163.57,0.0,21.0,,,2004.0,아파트,,,3.0,2.0,3.71,462.0,도곡역 3호선,467.0
2020,11680,강남구,11000,압구정동,1.0,대지,369.0,1.0,"현대2차(10,11,20,23,24,25동)",20201221,500000,198.41,,12.0,,,1976.0,아파트,,,5.0,2.0,0.75,357.0,압구정역 3호선,727.0
