접수연도,자치구코드,자치구명,법정동코드,법정동명,지번구분,지번구분명,본번,부번,건물명,계약일,물건금액(만원),건물면적(㎡),토지면적(㎡),층,권리구분,취소일,건축년도,건물용도,신고구분,신고한 개업공인중개사 시군구명,방,욕실,주차,초등학교,가까운 역,역까지의 거리
2022,11470,양천구,10200,목동,1.0,대지,549.0,0.0,목동금호베스트빌,20211224,108000,125.37,0.0,1.0,,,2002.0,아파트,중개거래,서울 양천구,4.0,2.0,1.39,604.0,염창역 9호선,614.0
2022,11470,양천구,10300,신월동,1.0,대지,416.0,1.0,보람쉬움1,20211224,54000,58.15,0.0,3.0,,,2003.0,아파트,중개거래,서울 양천구,3.0,2.0,0.9,0.0,까치산역 5호선,1128.0
2022,11470,양천구,10300,신월동,1.0,대지,1055.0,0.0,신정두산위브,20211224,94500,59.78,0.0,7.0,,,2012.0,아파트,중개거래,서울 양천구,0.0,0.0,0.0,0.0,신정네거리역 2호선,652.0
2022,11470,양천구,10100,신정동,1.0,대지,1323.0,0.0,목동힐스테이트,20211224,150000,59.95,0.0,7.0,,,2016.0,아파트,중개거래,서울 양천구,3.0,2.0,1.23,494.0,신정네거리역 2호선,315.0
2021,11470,양천구,10100,신정동,1.0,대지,311.0,0.0,목동신시가지10,20211220,200500,105.58,0.0,4.0,,,1987.0,아파트,중개거래,서울 양천구,0.0,0.0,1.23,494.0,신정네거리역 2호선,600.0
2022,11470,양천구,10200,목동,1.0,대지,753.0,1.0,금강에스쁘아,20211218,115000,82.62,0.0,11.0,,,2002.0,아파트,중개거래,서울 양천구,3.0,2.0,1.04,133.0,염창역 9호선,1029.0
2022,11470,양천구,10100,신정동,1.0,대지,1218.0,1.0,일진아이윌,20211218,64000,69.66,0.0,3.0,,,2003.0,아파트,중개거래,서울 양천구,3.0,2.0,1.2,574.0,신정네거리역 2호선,419.0
2022,11470,양천구,10100,신정동,1.0,대지,318.0,10.0,삼성쉐르빌,20211218,188000,154.71,0.0,8.0,,,2003.0,아파트,중개거래,"경기 고양일산동구, 서울 양천구",3.0,2.0,2.48,158.0,오목교역 5호선,478.0
2021,11470,양천구,10100,신정동,1.0,대지,1293.0,0.0,학마을1단지,20211217,61000,49.98,0.0,3.0,,,2000.0,아파트,중개거래,서울 양천구,2.0,1.0,0.73,541.0,오류동역 1호선,1516.0
2021,11470,양천구,10100,신정동,1.0,대지,312.0,0.0,목동신시가지9,20211217,161500,71.37,0.0,12.0,,,1987.0,아파트,중개거래,서울 양천구,0.0,0.0,0.73,541.0,목동역 5호선,865.0
2022,11470,양천구,10100,신정동,1.0,대지,1295.0,0.0,목동2삼성래미안,20211217,105000,59.92,0.0,6.0,,,2001.0,아파트,중개거래,서울 양천구,3.0,1.0,1.15,246.0,양천구청역 2호선,309.0
2021,11470,양천구,10200,목동,1.0,대지,965.0,0.0,목동롯데캐슬마에스트로,20211216,125000,59.98,0.0,7.0,,,2019.0,아파트,중개거래,서울 양천구,3.0,2.0,1.18,543.0,등촌역 9호선,585.0
2021,11470,양천구,10300,신월동,1.0,대지,128.0,0.0,태헌(신월프라자),20211216,25000,56.97,0.0,6.0,,,1999.0,아파트,중개거래,"서울 강서구, 서울 양천구",3.0,1.0,2.27,366.0,화곡역주유소,1266.0
2022,11470,양천구,10300,신월동,1.0,대지,125.0,0.0,신월6차보람,20211215,54800,59.23,0.0,14.0,,,2005.0,아파트,중개거래,서울 양천구,3.0,2.0,0.79,469.0,까치산역 5호선,1035.0
2021,11470,양천구,10100,신정동,1.0,대지,916.0,15.0,심미,20211215,57700,81.88,0.0,5.0,,,2002.0,아파트,중개거래,서울 양천구,0.0,0.0,0.79,469.0,신정역 5호선,54.0
2022,11470,양천구,10200,목동,1.0,대지,912.0,0.0,목동신시가지5,20211215,235000,93.18,0.0,1.0,,,1986.0,아파트,중개거래,서울 양천구,3.0,1.0,1.03,478.0,양평역 5호선,1022.0
2022,11470,양천구,10100,신정동,1.0,대지,1277.0,0.0,신트리4,20211214,80000,59.73,0.0,10.0,,,2000.0,아파트,중개거래,서울 양천구,3.0,1.0,0.59,310.0,신정네거리역 2호선,1012.0
2022,11470,양천구,10100,신정동,1.0,대지,312.0,0.0,목동신시가지9,20211213,280000,156.84,0.0,5.0,,,1987.0,아파트,중개거래,서울 양천구,0.0,0.0,0.59,310.0,목동역 5호선,865.0
2021,11470,양천구,10300,신월동,1.0,대지,429.0,1.0,성우,20211213,61800,84.98,0.0,12.0,,,1998.0,아파트,중개거래,서울 양천구,0.0,0.0,0.59,0.0,까치산역 5호선,1025.0
2021,11470,양천구,10200,목동,1.0,대지,555.0,4.0,CG아름채목동아파트,20211213,39000,39.2,0.0,7.0,,,2016.0,아파트,중개거래,서울 양천구,3.0,2.0,0.88,331.0,염창역 9호선,529.0
2021,11470,양천구,10300,신월동,1.0,대지,1076.0,0.0,목동센트럴아이파크위브2단지,20211213,110500,59.97,0.0,20.0,,,2020.0,아파트,중개거래,서울 양천구,3.0,1.0,0.88,331.0,신정네거리역 2호선,1063.0
2021,11470,양천구,10100,신정동,1.0,대지,1283.0,0.0,푸른마을3,20211211,70000,59.91,0.0,13.0,,,2001.0,아파트,직거래,,3.0,1.0,0.95,140.0,신정네거리역 2호선,1719.0
2021,11470,양천구,10300,신월동,1.0,대지,1075.0,0.0,목동센트럴아이파크위브1단지,20211211,133000,84.98,0.0,9.0,,,2020.0,아파트,중개거래,서울 양천구,3.0,2.0,1.16,107.0,신정네거리역 2호선,1048.0
2022,11470,양천구,10300,신월동,1.0,대지,1001.0,6.0,예지보금자리,20211211,39500,71.87,0.0,6.0,,,2004.0,아파트,중개거래,서울 양천구,3.0,1.0,1.0,378.0,신정네거리역 2호선,1301.0
2022,11470,양천구,10200,목동,1.0,대지,956.0,0.0,롯데캐슬위너,20211210,154500,114.75,0.0,5.0,,,2005.0,아파트,중개거래,서울 양천구,0.0,0.0,1.0,378.0,등촌역 9호선,454.0
2021,11470,양천구,10200,목동,1.0,대지,956.0,0.0,롯데캐슬위너,20211210,162000,127.65,0.0,11.0,,,2005.0,아파트,중개거래,서울 강서구,4.0,2.0,1.34,839.0,등촌역 9호선,454.0
2021,11470,양천구,10100,신정동,1.0,대지,1279.0,0.0,목동현대3차,20211209,155000,84.77,0.0,16.0,,,1997.0,아파트,중개거래,"서울 성북구, 서울 양천구",3.0,2.0,1.02,515.0,오목교역 5호선,490.0
2021,11470,양천구,10200,목동,1.0,대지,911.0,0.0,목동신시가지6,20211208,147000,47.94,0.0,9.0,,,1986.0,아파트,중개거래,"서울 양천구, 서울 영등포구",2.0,1.0,0.57,277.0,선유도역 9호선,847.0
2021,11470,양천구,10100,신정동,1.0,대지,1281.0,0.0,푸른마을2,20211208,61500,49.16,0.0,3.0,,,2001.0,아파트,중개거래,서울 양천구,2.0,1.0,0.79,179.0,신정네거리역 2호선,1716.0
2021,11470,양천구,10200,목동,1.0,대지,911.0,0.0,목동신시가지6,20211207,146500,47.94,0.0,12.0,,,1986.0,아파트,중개거래,서울 양천구,2.0,1.0,0.57,277.0,선유도역 9호선,847.0
2021,11470,양천구,10100,신정동,1.0,대지,327.0,0.0,목동신시가지13,20211204,100000,70.73,0.0,11.0,,,1987.0,아파트,직거래,,2.0,1.0,0.71,522.0,양천구청역 2호선,209.0
2021,11470,양천구,10300,신월동,1.0,대지,456.0,1.0,양천홈타운1차,20211204,28700,40.1,0.0,4.0,,,2019.0,아파트,중개거래,서울 양천구,2.0,1.0,0.66,316.0,까치산역 5호선,596.0
2021,11470,양천구,10200,목동,1.0,대지,953.0,0.0,목동두산위브,20211204,115000,112.21,0.0,6.0,,,2005.0,아파트,중개거래,서울 양천구,4.0,2.0,1.74,480.0,염창역 9호선,610.0
2021,11470,양천구,10100,신정동,1.0,대지,1278.0,0.0,목동삼성,20211204,137000,84.77,0.0,11.0,,,1996.0,아파트,중개거래,서울 양천구,3.0,2.0,1.19,341.0,오목교역 5호선,977.0
2021,11470,양천구,10300,신월동,1.0,대지,1038.0,0.0,아름다운세상,20211203,50000,74.73,0.0,5.0,,,2006.0,아파트,중개거래,"서울 강서구, 서울 양천구",3.0,2.0,1.0,191.0,화곡역주유소,1261.0
2021,11470,양천구,10300,신월동,1.0,대지,217.0,8.0,해주,20211203,44000,59.59,0.0,12.0,,,2001.0,아파트,중개거래,서울 양천구,3.0,1.0,1.01,618.0,까치산역 5호선,1187.0
2021,11470,양천구,10200,목동,1.0,대지,962.0,0.0,트라팰리스웨스턴에비뉴,20211202,260000,127.65,0.0,21.0,,,2009.0,아파트,중개거래,서울 양천구,0.0,0.0,1.01,618.0,오목교역 5호선,464.0
2021,11470,양천구,10200,목동,1.0,대지,962.0,0.0,트라팰리스웨스턴에비뉴,20211202,341500,177.48,0.0,35.0,,,2009.0,아파트,중개거래,서울 양천구,3.0,2.0,3.4,259.0,오목교역 5호선,464.0
2021,11470,양천구,10100,신정동,1.0,대지,325.0,0.0,목동신시가지11,20211201,149000,66.24,0.0,7.0,,,1988.0,아파트,중개거래,서울 양천구,0.0,0.0,3.4,259.0,양천구청역 2호선,647.0
2021,11470,양천구,10100,신정동,1.0,대지,311.0,0.0,목동신시가지10,20211201,207500,105.58,0.0,12.0,,,1987.0,아파트,중개거래,서울 양천구,0.0,0.0,0.4,281.0,신정네거리역 2호선,600.0
2021,11470,양천구,10300,신월동,1.0,대지,350.0,2.0,신안파크,20211130,54000,56.78,0.0,2.0,,,1987.0,아파트,중개거래,"서울 마포구, 서울 양천구",3.0,1.0,0.82,918.0,까치산역 5호선,1785.0
2021,11470,양천구,10100,신정동,1.0,대지,1300.0,0.0,명지해드는터,20211127,138400,84.98,0.0,3.0,,,2003.0,아파트,중개거래,서울 양천구,3.0,2.0,1.21,202.0,오목교역 5호선,681.0
2021,11470,양천구,10300,신월동,1.0,대지,1075.0,0.0,목동센트럴아이파크위브1단지,20211126,130000,84.97,0.0,11.0,,,2020.0,아파트,중개거래,서울 양천구,3.0,2.0,1.16,107.0,신정네거리역 2호선,1048.0
2021,11470,양천구,10300,신월동,1.0,대지,150.0,1.0,올림푸스(150-1),20211125,45000,84.32,0.0,3.0,,,2006.0,아파트,중개거래,서울 강서구,3.0,2.0,1.21,405.0,화곡역주유소,1580.0
2021,11470,양천구,10100,신정동,1.0,대지,1307.0,0.0,경남아너스빌,20211125,150000,103.45,0.0,10.0,,,2004.0,아파트,중개거래,"서울 마포구, 서울 양천구",3.0,2.0,1.33,186.0,오목교역 5호선,786.0
2021,11470,양천구,10100,신정동,1.0,대지,972.0,2.0,경동미르웰,20211125,13500,14.02,0.0,13.0,,,2017.0,아파트,중개거래,서울 양천구,1.0,1.0,0.52,799.0,신정네거리역 2호선,180.0
2021,11470,양천구,10200,목동,1.0,대지,962.0,1.0,트라팰리스이스턴에비뉴,20211124,237000,124.95,0.0,21.0,,,2009.0,아파트,중개거래,서울 양천구,3.0,2.0,3.82,263.0,오목교역 5호선,385.0
2021,11470,양천구,10300,신월동,1.0,대지,510.0,7.0,미진,20211123,50220,84.3,0.0,3.0,,,2005.0,아파트,중개거래,서울 양천구,3.0,2.0,1.21,423.0,신정네거리역 2호선,794.0
2021,11470,양천구,10100,신정동,1.0,대지,1277.0,0.0,신트리4,20211123,70500,49.08,0.0,14.0,,,2000.0,아파트,중개거래,서울 양천구,2.0,1.0,0.59,310.0,신정네거리역 2호선,1012.0
2021,11470,양천구,10300,신월동,1.0,대지,134.0,17.0,태형,20211122,40000,59.76,0.0,10.0,,,1998.0,아파트,중개거래,서울 양천구,3.0,1.0,1.16,434.0,화곡역주유소,1180.0
2021,11470,양천구,10100,신정동,1.0,대지,296.0,28.0,목동캐슬아파트,20211120,80000,85.32,0.0,6.0,,,1999.0,아파트,중개거래,서울 양천구,3.0,2.0,1.78,263.0,오목교역 5호선,655.0
2021,11470,양천구,10100,신정동,1.0,대지,1326.0,0.0,래미안목동아델리체(1326),20211120,178000,84.94,0.0,22.0,,,2021.0,아파트,중개거래,서울 양천구,3.0,2.0,1.3,423.0,신정네거리역 2호선,158.0
2021,11470,양천구,10100,신정동,1.0,대지,1281.0,0.0,푸른마을2,20211120,70500,59.85,0.0,5.0,,,2001.0,아파트,중개거래,서울 양천구,3.0,1.0,0.79,179.0,신정네거리역 2호선,1716.0
2021,11470,양천구,10100,신정동,1.0,대지,1307.0,0.0,경남아너스빌,20211120,123000,84.95,0.0,6.0,,,2004.0,아파트,중개거래,서울 양천구,3.0,2.0,1.33,186.0,오목교역 5호선,786.0
2021,11470,양천구,10300,신월동,1.0,대지,197.0,2.0,코아루1단지,20211120,62500,84.95,0.0,4.0,,,2009.0,아파트,중개거래,서울 양천구,3.0,2.0,1.16,260.0,화곡역주유소,1445.0
2021,11470,양천구,10300,신월동,1.0,대지,207.0,43.0,온누리베일리,20211120,40000,53.74,0.0,8.0,,,2016.0,아파트,중개거래,서울 양천구,3.0,1.0,0.83,383.0,까치산역 5호선,1267.0
2021,11470,양천구,10100,신정동,1.0,대지,1306.0,0.0,세양청마루,20211119,110000,84.98,0.0,13.0,,,2006.0,아파트,중개거래,"서울 강남구, 서울 구로구",3.0,2.0,1.07,558.0,양천구청역 2호선,608.0
2021,11470,양천구,10100,신정동,1.0,대지,972.0,2.0,경동미르웰,20211119,13500,14.02,0.0,9.0,,,2017.0,아파트,중개거래,서울 양천구,1.0,1.0,0.52,799.0,신정네거리역 2호선,180.0
2021,11470,양천구,10200,목동,1.0,대지,752.0,1.0,극동늘푸른,20211118,140000,114.65,0.0,9.0,,,1998.0,아파트,중개거래,서울 양천구,4.0,2.0,1.02,183.0,염창역 9호선,985.0
2021,11470,양천구,10300,신월동,1.0,대지,1017.0,0.0,대방샤인힐,20211118,59000,59.65,0.0,14.0,,,2003.0,아파트,중개거래,서울 양천구,3.0,2.0,0.99,269.0,신정네거리역 2호선,1271.0
2021,11470,양천구,10200,목동,1.0,대지,966.0,0.0,목동에버하임,20211118,41000,41.06,0.0,3.0,,,2019.0,아파트,직거래,,0.0,0.0,0.5,400.0,염창역 9호선,372.0
2021,11470,양천구,10100,신정동,1.0,대지,952.0,3.0,주안아파트,20211116,60500,89.44,0.0,4.0,,,2002.0,아파트,중개거래,서울 양천구,3.0,2.0,1.07,405.0,신정역 5호선,70.0
2021,11470,양천구,10300,신월동,1.0,대지,350.0,2.0,신안파크,20211116,50000,60.2,0.0,2.0,,,1987.0,아파트,중개거래,서울 양천구,2.0,1.0,0.82,918.0,까치산역 5호선,1785.0
2021,11470,양천구,10100,신정동,1.0,대지,1303.0,0.0,대림e-편한세상,20211116,99500,84.99,0.0,5.0,,,2004.0,아파트,중개거래,서울 양천구,3.0,2.0,1.29,184.0,신정네거리역 2호선,1220.0
2021,11470,양천구,10300,신월동,1.0,대지,341.0,1.0,길훈,20211116,43000,42.57,0.0,5.0,,,1987.0,아파트,중개거래,서울 양천구,2.0,1.0,0.58,891.0,까치산역 5호선,1671.0
2022,11470,양천구,10200,목동,1.0,대지,901.0,0.0,목동신시가지1,20211115,213000,91.26,0.0,9.0,,,1985.0,아파트,중개거래,서울 양천구,3.0,1.0,0.58,397.0,염창역 9호선,909.0
2021,11470,양천구,10300,신월동,1.0,대지,207.0,43.0,온누리베일리,20211113,40750,56.04,0.0,6.0,,,2016.0,아파트,중개거래,서울 양천구,3.0,2.0,0.83,383.0,까치산역 5호선,1267.0
2021,11470,양천구,10300,신월동,1.0,대지,1031.0,0.0,신도브래뉴2차,20211113,56000,59.9,0.0,5.0,,,2004.0,아파트,중개거래,서울 양천구,3.0,1.0,1.18,170.0,화곡역주유소,1213.0
2021,11470,양천구,10100,신정동,1.0,대지,976.0,3.0,성재세인트,20211113,26800,32.63,0.0,4.0,,,2013.0,아파트,중개거래,서울 양천구,1.0,1.0,0.47,582.0,신정역 5호선,366.0
2021,11470,양천구,10300,신월동,1.0,대지,987.0,1.0,신월시영,20211112,68300,50.67,0.0,3.0,,,1988.0,아파트,중개거래,서울 양천구,,,,,신정네거리역 2호선,1811.0
2021,11470,양천구,10100,신정동,1.0,대지,1279.0,0.0,목동현대3차,20211112,139900,84.77,0.0,17.0,,,1997.0,아파트,중개거래,"서울 강남구, 서울 양천구",3.0,2.0,1.02,515.0,오목교역 5호선,490.0
2021,11470,양천구,10300,신월동,1.0,대지,1027.0,0.0,양천벽산블루밍2단지,20211112,70000,84.77,0.0,1.0,,,2006.0,아파트,중개거래,서울 양천구,3.0,2.0,1.02,515.0,까치산역 5호선,1047.0
2021,11470,양천구,10300,신월동,1.0,대지,142.0,14.0,금하뜨라네,20211110,41500,84.78,0.0,2.0,,,2016.0,아파트,중개거래,"서울 강서구, 서울 양천구",3.0,2.0,1.14,475.0,화곡역주유소,1722.0
2021,11470,양천구,10200,목동,1.0,대지,926.0,8.0,목동성원(926-8),20211109,183000,114.95,0.0,8.0,,,1997.0,아파트,중개거래,경기 광명시,4.0,2.0,1.0,352.0,목동역 5호선,416.0
2021,11470,양천구,10200,목동,1.0,대지,908.0,34.0,부영3,20211109,150000,95.99,0.0,6.0,,,2000.0,아파트,중개거래,서울 양천구,3.0,1.0,2.1,600.0,선유도역 9호선,995.0
2021,11470,양천구,10300,신월동,1.0,대지,1042.0,0.0,삼익플라주,20211109,45000,60.87,0.0,1.0,,,2006.0,아파트,중개거래,서울 양천구,3.0,2.0,1.06,351.0,신정네거리역 2호선,898.0
2021,11470,양천구,10300,신월동,1.0,대지,1031.0,0.0,신도브래뉴2차,20211109,65000,84.4,0.0,7.0,,,2004.0,아파트,중개거래,서울 양천구,3.0,2.0,1.18,170.0,화곡역주유소,1213.0
2021,11470,양천구,10100,신정동,1.0,대지,1293.0,0.0,학마을1단지,20211108,60000,49.99,0.0,1.0,,,2000.0,아파트,중개거래,서울 양천구,2.0,1.0,0.73,541.0,오류동역 1호선,1516.0
2021,11470,양천구,10100,신정동,1.0,대지,1324.0,0.0,신정숲속마을,20211107,82500,84.99,0.0,15.0,,,2016.0,아파트,중개거래,서울 양천구,3.0,2.0,0.94,896.0,오류동역 1호선,1537.0
2021,11470,양천구,10100,신정동,1.0,대지,314.0,0.0,목동신시가지8,20211106,167000,71.77,0.0,19.0,,,1987.0,아파트,중개거래,서울 양천구,0.0,0.0,0.94,896.0,목동역 5호선,567.0
2021,11470,양천구,10200,목동,1.0,대지,763.0,1.0,목동성원,20211106,105000,59.85,0.0,8.0,,,2000.0,아파트,중개거래,서울 양천구,3.0,1.0,1.17,209.0,목동역 5호선,1174.0
2021,11470,양천구,10300,신월동,1.0,대지,1055.0,0.0,신정두산위브,20211106,105000,75.63,0.0,20.0,,,2012.0,아파트,중개거래,서울 양천구,3.0,2.0,1.11,391.0,신정네거리역 2호선,652.0
2021,11470,양천구,10300,신월동,1.0,대지,1022.0,0.0,벽산블루밍1단지,20211106,80000,59.95,0.0,19.0,,,2003.0,아파트,중개거래,서울 양천구,3.0,2.0,1.01,319.0,신정네거리역 2호선,1196.0
2021,11470,양천구,10100,신정동,1.0,대지,314.0,0.0,목동신시가지8,20211105,149000,54.94,0.0,5.0,,,1987.0,아파트,중개거래,서울 양천구,3.0,2.0,1.01,319.0,목동역 5호선,567.0
2021,11470,양천구,10200,목동,1.0,대지,131.0,45.0,리버하이츠,20211104,67000,82.38,0.0,5.0,,,2000.0,아파트,중개거래,서울 양천구,3.0,2.0,1.11,139.0,염창역 9호선,663.0
2021,11470,양천구,10100,신정동,1.0,대지,972.0,2.0,경동미르웰,20211104,13500,14.02,0.0,7.0,,,2017.0,아파트,중개거래,서울 양천구,1.0,1.0,0.52,799.0,신정네거리역 2호선,180.0
2022,11470,양천구,10200,목동,1.0,대지,131.0,45.0,리버하이츠,20211103,70000,83.6,0.0,6.0,,,2000.0,아파트,중개거래,서울 양천구,,,,,염창역 9호선,663.0
2021,11470,양천구,10300,신월동,1.0,대지,341.0,1.0,길훈,20211103,53500,49.77,0.0,4.0,,,1987.0,아파트,중개거래,"서울 구로구, 서울 양천구",3.0,1.0,0.58,891.0,까치산역 5호선,1671.0
2021,11470,양천구,10100,신정동,1.0,대지,1307.0,0.0,경남아너스빌,20211102,139000,84.95,0.0,18.0,,,2004.0,아파트,중개거래,"경기 하남시, 서울 양천구",3.0,2.0,1.33,186.0,오목교역 5호선,786.0
2021,11470,양천구,10300,신월동,1.0,대지,1057.0,1.0,롯데캐슬(1057-1),20211031,77000,59.72,0.0,8.0,,,2010.0,아파트,,,0.0,0.0,1.33,186.0,까치산역 5호선,1071.0
2021,11470,양천구,10300,신월동,1.0,대지,1026.0,0.0,양천벽산블루밍1단지,20211031,84000,84.77,0.0,9.0,,,2006.0,아파트,,,3.0,2.0,1.01,256.0,까치산역 5호선,1070.0
2021,11470,양천구,10300,신월동,1.0,대지,1063.0,0.0,롯데캐슬,20211030,121000,84.97,0.0,8.0,,,2014.0,아파트,,,3.0,2.0,1.08,437.0,신정네거리역 2호선,528.0
2021,11470,양천구,10200,목동,1.0,대지,951.0,0.0,금호어울림,20211030,158500,120.12,0.0,9.0,,,2004.0,아파트,,,0.0,0.0,0.0,0.0,목동역 5호선,884.0
2021,11470,양천구,10200,목동,1.0,대지,627.0,2.0,행복자,20211030,46000,64.57,0.0,4.0,,,2004.0,아파트,,,3.0,1.0,1.0,733.0,등촌역 9호선,452.0
2021,11470,양천구,10300,신월동,1.0,대지,510.0,7.0,미진,20211029,50300,84.3,0.0,4.0,,,2005.0,아파트,,,3.0,2.0,1.21,423.0,신정네거리역 2호선,794.0
2021,11470,양천구,10300,신월동,1.0,대지,350.0,2.0,신안파크,20211029,66000,72.98,0.0,2.0,,,1987.0,아파트,,,3.0,1.0,0.82,918.0,까치산역 5호선,1785.0
2021,11470,양천구,10100,신정동,1.0,대지,1210.0,1.0,자성,20211029,69000,56.1,0.0,5.0,,,2004.0,아파트,,,2.0,1.0,1.0,641.0,신정네거리역 2호선,277.0
2021,11470,양천구,10300,신월동,1.0,대지,217.0,2.0,나산,20211027,55000,84.18,0.0,7.0,,,1997.0,아파트,,,3.0,2.0,0.87,661.0,까치산역 5호선,1186.0
2021,11470,양천구,10100,신정동,1.0,대지,1014.0,5.0,SM엘루이,20211027,100000,84.98,0.0,3.0,,,2008.0,아파트,,,3.0,2.0,1.0,130.0,목동역 5호선,543.0
2021,11470,양천구,10300,신월동,1.0,대지,987.0,1.0,신월시영,20211026,70800,50.67,0.0,4.0,,,1988.0,아파트,,,,,,,신정네거리역 2호선,1811.0
2021,11470,양천구,10100,신정동,1.0,대지,311.0,0.0,목동신시가지10,20211026,141000,53.82,0.0,8.0,,,1987.0,아파트,,,0.0,0.0,0.3,279.0,신정네거리역 2호선,600.0
2021,11470,양천구,10100,신정동,1.0,대지,1325.0,0.0,목동파크자이(101동~108동),20211026,157500,84.98,0.0,7.0,,,2019.0,아파트,,,4.0,2.0,1.32,236.0,양천구청역 2호선,425.0
2021,11470,양천구,10100,신정동,1.0,대지,743.0,2.0,신정6현대,20211025,80000,114.8,0.0,1.0,,,2000.0,아파트,,,4.0,2.0,1.15,683.0,오류동역 1호선,1550.0
2021,11470,양천구,10100,신정동,1.0,대지,1314.0,0.0,중앙하이츠,20211025,143000,134.98,0.0,4.0,,,2010.0,아파트,,,4.0,2.0,2.02,699.0,양천구청역 2호선,771.0
2021,11470,양천구,10300,신월동,1.0,대지,1050.0,0.0,디아이빌102동,20211025,45000,83.79,0.0,3.0,,,2007.0,아파트,,,0.0,0.0,0.3,279.0,까치산역 5호선,1886.0
2021,11470,양천구,10200,목동,1.0,대지,929.0,0.0,목동청구한신아파트,20211024,165000,84.77,0.0,4.0,,,1997.0,아파트,,,3.0,2.0,0.89,153.0,신목동역 9호선,338.0
2021,11470,양천구,10300,신월동,1.0,대지,467.0,3.0,태진,20211024,59500,84.87,0.0,8.0,,,1998.0,아파트,,,3.0,2.0,1.08,494.0,까치산역 5호선,671.0
2021,11470,양천구,10200,목동,1.0,대지,956.0,0.0,롯데캐슬위너,20211023,128000,84.97,0.0,25.0,,,2005.0,아파트,,,3.0,2.0,1.08,494.0,등촌역 9호선,454.0
2021,11470,양천구,10300,신월동,1.0,대지,1036.0,0.0,수명산롯데캐슬,20211023,86850,81.5,0.0,7.0,,,2008.0,아파트,,,,,,,우장산역 5호선,838.0
2021,11470,양천구,10100,신정동,1.0,대지,329.0,0.0,목동신시가지14,20211023,168000,71.37,0.0,13.0,,,1987.0,아파트,,,3.0,1.0,0.6,249.0,양천구청역 2호선,587.0
2021,11470,양천구,10100,신정동,1.0,대지,329.0,0.0,목동신시가지14,20211023,239500,129.33,0.0,11.0,,,1987.0,아파트,,,4.0,2.0,0.6,249.0,양천구청역 2호선,587.0
2021,11470,양천구,10100,신정동,1.0,대지,327.0,0.0,목동신시가지13,20211023,205000,98.63,0.0,15.0,,,1987.0,아파트,,,3.0,1.0,0.71,522.0,양천구청역 2호선,209.0
