접수연도,자치구코드,자치구명,법정동코드,법정동명,지번구분,지번구분명,본번,부번,건물명,계약일,물건금액(만원),건물면적(㎡),토지면적(㎡),층,권리구분,취소일,건축년도,건물용도,신고구분,신고한 개업공인중개사 시군구명,방,욕실,주차,초등학교,가까운 역,역까지의 거리
2021,11470,양천구,10200,목동,1.0,대지,962.0,1.0,트라팰리스이스턴에비뉴,20201228,300000,161.36,0.0,37.0,,,2009.0,아파트,,,4.0,2.0,3.82,263.0,오목교역 5호선,385.0
2020,11470,양천구,10200,목동,1.0,대지,941.0,0.0,대원칸타빌2,20201227,129000,83.72,0.0,11.0,,,2003.0,아파트,,,7.0,3.0,1.33,558.0,목동역 5호선,698.0
2021,11470,양천구,10100,신정동,1.0,대지,325.0,0.0,목동신시가지11,20201227,108500,51.48,0.0,14.0,,,1988.0,아파트,,,3.0,2.0,1.33,558.0,양천구청역 2호선,647.0
2020,11470,양천구,10200,목동,1.0,대지,947.0,0.0,월드메르디앙3,20201226,158000,84.95,0.0,6.0,,,2003.0,아파트,,,3.0,2.0,1.25,281.0,오목교역 5호선,112.0
2021,11470,양천구,10100,신정동,1.0,대지,1326.0,0.0,래미안목동아델리체(1326),20201226,135000,59.98,0.0,26.0,,,2021.0,아파트,,,3.0,2.0,1.3,423.0,신정네거리역 2호선,158.0
2021,11470,양천구,10100,신정동,1.0,대지,1316.0,0.0,이펜하우스3단지,20201226,66300,59.93,,12.0,,,2011.0,아파트,,,3.0,2.0,1.1,177.0,까치울역 7호선,1857.0
2020,11470,양천구,10100,신정동,1.0,대지,1303.0,0.0,대림e-편한세상,20201226,92000,109.91,0.0,14.0,,,2004.0,아파트,,,4.0,2.0,1.29,184.0,신정네거리역 2호선,1220.0
2020,11470,양천구,10300,신월동,1.0,대지,217.0,8.0,해주,20201226,36000,79.3,,15.0,,,2001.0,아파트,,,,,,,까치산역 5호선,1187.0
2021,11470,양천구,10200,목동,1.0,대지,965.0,0.0,목동롯데캐슬마에스트로,20201226,98500,59.98,0.0,9.0,,,2019.0,아파트,,,3.0,2.0,1.18,543.0,등촌역 9호선,585.0
2020,11470,양천구,10200,목동,1.0,대지,949.0,0.0,웨스트빌,20201226,60000,68.65,0.0,4.0,,,2004.0,아파트,,,3.0,2.0,0.98,334.0,염창역 9호선,907.0
2021,11470,양천구,10300,신월동,1.0,대지,1075.0,0.0,목동센트럴아이파크위브1단지,20201226,127000,84.98,0.0,18.0,,,2020.0,아파트,,,3.0,2.0,1.16,107.0,신정네거리역 2호선,1048.0
2021,11470,양천구,10200,목동,1.0,대지,916.0,0.0,현대하이페리온,20201226,250000,154.05,0.0,10.0,,,2003.0,아파트,,,0.0,0.0,1.16,107.0,오목교역 5호선,258.0
2021,11470,양천구,10300,신월동,1.0,대지,1076.0,0.0,목동센트럴아이파크위브2단지,20201226,95000,59.68,,10.0,,,2020.0,아파트,,,0.0,0.0,2.55,86.0,신정네거리역 2호선,1063.0
2021,11470,양천구,10100,신정동,1.0,대지,311.0,0.0,목동신시가지10,20201226,150500,70.2,0.0,14.0,,,1987.0,아파트,,,0.0,0.0,2.55,86.0,신정네거리역 2호선,600.0
2021,11470,양천구,10200,목동,1.0,대지,925.0,0.0,목동신시가지7,20201226,170000,64.4,0.0,1.0,,,1986.0,아파트,,,2.0,1.0,1.14,535.0,목동역 5호선,411.0
2021,11470,양천구,10100,신정동,1.0,대지,337.0,0.0,목동우성2,20201226,112000,84.96,0.0,12.0,,,2000.0,아파트,,,0.0,0.0,1.14,535.0,양천구청역 2호선,520.0
2021,11470,양천구,10300,신월동,1.0,대지,222.0,7.0,신월성원,20201226,31500,59.94,0.0,6.0,,,1996.0,아파트,,,2.0,1.0,0.85,370.0,까치산역 5호선,1190.0
2021,11470,양천구,10100,신정동,1.0,대지,1276.0,0.0,신트리3,20201226,92000,84.8,0.0,11.0,,,2000.0,아파트,,,3.0,2.0,1.16,131.0,신정네거리역 2호선,924.0
2021,11470,양천구,10100,신정동,1.0,대지,327.0,0.0,목동신시가지13,20201226,143000,70.73,0.0,14.0,,,1987.0,아파트,,,2.0,1.0,0.71,522.0,양천구청역 2호선,209.0
2020,11470,양천구,10200,목동,1.0,대지,903.0,0.0,목동신시가지3,20201226,185000,95.03,,3.0,,,1986.0,아파트,,,3.0,1.0,0.75,201.0,오목교역 5호선,1110.0
2021,11470,양천구,10200,목동,1.0,대지,925.0,0.0,목동신시가지7,20201226,167000,66.6,0.0,3.0,,,1986.0,아파트,,,2.0,1.0,1.14,535.0,목동역 5호선,411.0
2021,11470,양천구,10100,신정동,1.0,대지,312.0,0.0,목동신시가지9,20201226,186000,106.93,0.0,10.0,,,1987.0,아파트,,,4.0,2.0,1.14,535.0,목동역 5호선,865.0
2021,11470,양천구,10300,신월동,1.0,대지,1053.0,0.0,수명산SKVIEW,20201226,86800,120.99,0.0,8.0,,,2009.0,아파트,,,4.0,2.0,1.73,165.0,우장산역 5호선,812.0
2020,11470,양천구,10300,신월동,1.0,대지,1076.0,0.0,목동센트럴 아이파크위브 2단지,20201225,97000,59.68,,8.0,,,2020.0,아파트,,,0.0,0.0,1.73,165.0,신정네거리역 2호선,1063.0
2021,11470,양천구,10100,신정동,1.0,대지,1323.0,0.0,목동힐스테이트,20201225,150000,84.88,0.0,3.0,,,2016.0,아파트,,,3.0,2.0,1.23,494.0,신정네거리역 2호선,315.0
2021,11470,양천구,10300,신월동,1.0,대지,538.0,6.0,길성,20201225,34500,59.12,0.0,7.0,,,2000.0,아파트,,,3.0,1.0,0.76,380.0,신정네거리역 2호선,1003.0
2021,11470,양천구,10100,신정동,1.0,대지,895.0,3.0,예지팰리스50차,20201225,62000,81.88,0.0,6.0,,,2008.0,아파트,,,3.0,2.0,1.21,524.0,목동역 5호선,322.0
2021,11470,양천구,10200,목동,1.0,대지,743.0,21.0,한일,20201224,41800,73.05,0.0,4.0,,,2004.0,아파트,,,3.0,1.0,1.0,273.0,염창역 9호선,1055.0
2020,11470,양천구,10200,목동,1.0,대지,956.0,0.0,롯데캐슬위너,20201224,115000,84.94,,12.0,,,2005.0,아파트,,,0.0,0.0,1.0,273.0,등촌역 9호선,454.0
2020,11470,양천구,10100,신정동,1.0,대지,311.0,0.0,목동신시가지10,20201224,185000,105.58,0.0,13.0,,,1987.0,아파트,,,0.0,0.0,1.34,839.0,신정네거리역 2호선,600.0
2021,11470,양천구,10200,목동,1.0,대지,925.0,0.0,목동신시가지7,20201224,226000,101.2,0.0,8.0,,,1986.0,아파트,,,4.0,2.0,1.14,535.0,목동역 5호선,411.0
2020,11470,양천구,10200,목동,1.0,대지,912.0,0.0,목동신시가지5,20201224,202500,95.28,,10.0,,,1986.0,아파트,,,0.0,0.0,1.14,535.0,양평역 5호선,1022.0
2021,11470,양천구,10200,목동,1.0,대지,966.0,0.0,목동에버하임,20201224,41000,39.82,0.0,9.0,,,2019.0,아파트,,,0.0,0.0,0.0,0.0,염창역 9호선,372.0
2020,11470,양천구,10100,신정동,1.0,대지,1279.0,0.0,목동현대3차,20201224,133400,84.77,0.0,9.0,,,1997.0,아파트,,,3.0,2.0,1.02,515.0,오목교역 5호선,490.0
2021,11470,양천구,10200,목동,1.0,대지,911.0,0.0,목동신시가지6,20201224,122000,47.94,0.0,15.0,,,1986.0,아파트,,,2.0,1.0,0.57,277.0,선유도역 9호선,847.0
2021,11470,양천구,10100,신정동,1.0,대지,327.0,0.0,목동신시가지13,20201224,145000,70.73,0.0,6.0,,,1987.0,아파트,,,2.0,1.0,0.71,522.0,양천구청역 2호선,209.0
2021,11470,양천구,10300,신월동,1.0,대지,1047.0,0.0,방주기픈샘2,20201223,42000,84.99,,4.0,,,2007.0,아파트,,,3.0,2.0,1.07,107.0,까치산역 5호선,818.0
2021,11470,양천구,10300,신월동,1.0,대지,518.0,2.0,세진,20201223,40000,89.35,0.0,2.0,,,2004.0,아파트,,,3.0,2.0,1.0,94.0,신정네거리역 2호선,1049.0
2021,11470,양천구,10100,신정동,1.0,대지,327.0,0.0,목동신시가지13,20201223,109000,53.9,0.0,7.0,,,1987.0,아파트,,,2.0,1.0,0.71,522.0,양천구청역 2호선,209.0
2021,11470,양천구,10100,신정동,1.0,대지,1219.0,1.0,신일해피트리,20201223,55000,69.66,0.0,7.0,,,2004.0,아파트,,,3.0,2.0,1.09,526.0,신정네거리역 2호선,474.0
2020,11470,양천구,10100,신정동,1.0,대지,992.0,1.0,보성주상복합,20201223,54000,84.93,0.0,6.0,,,1996.0,아파트,,,3.0,2.0,0.52,296.0,목동역 5호선,148.0
2020,11470,양천구,10100,신정동,1.0,대지,329.0,0.0,목동신시가지14,20201223,182000,108.28,,2.0,,,1987.0,아파트,,,4.0,2.0,0.6,249.0,양천구청역 2호선,587.0
2021,11470,양천구,10200,목동,1.0,대지,934.0,0.0,금호1,20201223,119500,59.88,0.0,11.0,,,1997.0,아파트,,,3.0,1.0,1.06,214.0,오목교역 5호선,99.0
2021,11470,양천구,10100,신정동,1.0,대지,311.0,0.0,목동신시가지10,20201223,105000,53.82,0.0,2.0,,,1987.0,아파트,,,0.0,0.0,1.06,214.0,신정네거리역 2호선,600.0
2020,11470,양천구,10100,신정동,1.0,대지,311.0,0.0,목동신시가지10,20201223,107000,53.82,,2.0,,,1987.0,아파트,,,2.0,1.0,0.64,256.0,신정네거리역 2호선,600.0
2020,11470,양천구,10100,신정동,1.0,대지,311.0,0.0,목동신시가지10,20201223,135000,70.2,,5.0,,,1987.0,아파트,,,3.0,1.0,0.64,0.0,신정네거리역 2호선,600.0
