접수연도,자치구코드,자치구명,법정동코드,법정동명,지번구분,지번구분명,본번,부번,건물명,계약일,물건금액(만원),건물면적(㎡),토지면적(㎡),층,권리구분,취소일,건축년도,건물용도,신고구분,신고한 개업공인중개사 시군구명
2022,11680,강남구,10100,역삼동,1.0,대지,837.0,13.0,강남역 와이즈 플레이스,20211230,23000,23.87,34.89,10.0,,,2013.0,오피스텔,중개거래,서울 강남구
2021,11680,강남구,10100,역삼동,1.0,대지,837.0,13.0,강남역 와이즈 플레이스,20211230,23000,23.87,34.89,13.0,,,2013.0,오피스텔,중개거래,서울 강남구
2021,11680,강남구,11300,율현동,,,,,,20211230,240000,267.4,294.0,,,,1996.0,단독다가구,중개거래,서울 강남구
2022,11680,강남구,10100,역삼동,1.0,대지,720.0,25.0,대우디오빌,20211230,83000,59.51,0.0,22.0,,,2002.0,아파트,중개거래,서울 강남구
2022,11680,강남구,10500,삼성동,1.0,대지,108.0,1.0,아셈,20211230,248000,109.32,0.0,5.0,,,2003.0,아파트,중개거래,서울 강남구
2022,11680,강남구,10500,삼성동,1.0,대지,108.0,1.0,아셈,20211230,248000,109.32,0.0,5.0,,,2003.0,아파트,중개거래,서울 강남구
2022,11680,강남구,10100,역삼동,1.0,대지,713.0,7.0,래미안펜타빌,20211230,326000,138.54,0.0,20.0,,,2007.0,아파트,중개거래,서울 강남구
2022,11680,강남구,10100,역삼동,1.0,대지,713.0,7.0,래미안펜타빌,20211230,326000,138.54,0.0,20.0,,,2007.0,아파트,중개거래,서울 강남구
2022,11680,강남구,10400,청담동,1.0,대지,16.0,8.0,청담클래스,20211230,67000,29.94,21.01,3.0,,,2019.0,연립다세대,중개거래,서울 강남구
2022,11680,강남구,10500,삼성동,1.0,대지,189.0,0.0,래미안라클래시,20211230,357000,84.98,0.0,27.0,,,2021.0,아파트,중개거래,서울 강남구
2022,11680,강남구,10800,논현동,,,,,,20211230,285000,198.15,182.7,,,,1987.0,단독다가구,중개거래,서울 강남구
2021,11680,강남구,10300,개포동,1.0,대지,186.0,13.0,메트하임,20211230,33000,22.0,33.11,13.0,,,2018.0,오피스텔,중개거래,서울 강남구
2022,11680,강남구,10400,청담동,1.0,대지,16.0,8.0,청담클래스,20211230,67000,29.94,21.01,3.0,,,2019.0,연립다세대,중개거래,서울 강남구
2021,11680,강남구,10100,역삼동,1.0,대지,837.0,13.0,강남역 와이즈 플레이스,20211230,23000,23.87,34.89,13.0,,,2013.0,오피스텔,중개거래,서울 강남구
2022,11680,강남구,10400,청담동,1.0,대지,16.0,8.0,청담클래스,20211230,67000,29.94,21.01,3.0,,,2019.0,연립다세대,중개거래,서울 강남구
2022,11680,강남구,10100,역삼동,1.0,대지,837.0,13.0,강남역 와이즈 플레이스,20211230,23000,23.87,34.89,10.0,,,2013.0,오피스텔,중개거래,서울 강남구
2022,11680,강남구,10100,역삼동,1.0,대지,727.0,11.0,프리마빌,20211230,120000,140.73,0.0,5.0,,,2003.0,아파트,직거래,
2022,11680,강남구,10100,역삼동,1.0,대지,720.0,25.0,대우디오빌,20211230,83000,59.51,0.0,22.0,,,2002.0,아파트,중개거래,서울 강남구
2022,11680,강남구,10500,삼성동,1.0,대지,189.0,0.0,래미안라클래시,20211230,357000,84.98,0.0,27.0,,,2021.0,아파트,중개거래,서울 강남구
2022,11680,강남구,10800,논현동,,,,,,20211230,285000,198.15,182.7,,,,1987.0,단독다가구,중개거래,서울 강남구
2022,11680,강남구,10100,역삼동,1.0,대지,713.0,7.0,래미안펜타빌,20211230,326000,138.54,0.0,20.0,,,2007.0,아파트,중개거래,서울 강남구
2022,11680,강남구,10100,역삼동,1.0,대지,727.0,11.0,프리마빌,20211230,120000,140.73,0.0,5.0,,,2003.0,아파트,직거래,
2022,11680,강남구,10100,역삼동,1.0,대지,720.0,25.0,대우디오빌,20211230,83000,59.51,0.0,22.0,,,2002.0,아파트,중개거래,서울 강남구
2021,11680,강남구,11300,율현동,,,,,,20211230,240000,267.4,294.0,,,,1996.0,단독다가구,중개거래,서울 강남구
2022,11680,강남구,10800,논현동,,,,,,20211230,330000,198.15,182.7,,,,1987.0,단독다가구,중개거래,서울 강남구
2021,11680,강남구,10100,역삼동,1.0,대지,832.0,3.0,강남역 쉐르빌,20211230,26000,26.08,37.29,12.0,,,2014.0,오피스텔,중개거래,서울 강남구
2022,11680,강남구,10100,역삼동,1.0,대지,837.0,13.0,강남역 와이즈 플레이스,20211230,23000,23.87,34.89,10.0,,,2013.0,오피스텔,중개거래,서울 강남구
2022,11680,강남구,10100,역삼동,1.0,대지,727.0,11.0,프리마빌,20211230,120000,140.73,0.0,5.0,,,2003.0,아파트,직거래,
2021,11680,강남구,10100,역삼동,1.0,대지,832.0,3.0,강남역 쉐르빌,20211230,26000,26.08,37.29,12.0,,,2014.0,오피스텔,중개거래,서울 강남구
2022,11680,강남구,10800,논현동,,,,,,20211230,330000,198.15,182.7,,,,1987.0,단독다가구,중개거래,서울 강남구
2021,11680,강남구,10300,개포동,1.0,대지,186.0,13.0,메트하임,20211230,33000,22.0,33.11,13.0,,,2018.0,오피스텔,중개거래,서울 강남구
2021,11680,강남구,10100,역삼동,1.0,대지,837.0,13.0,강남역 와이즈 플레이스,20211230,23000,23.87,34.89,13.0,,,2013.0,오피스텔,중개거래,서울 강남구
2022,11680,강남구,10500,삼성동,1.0,대지,189.0,0.0,래미안라클래시,20211230,357000,84.98,0.0,27.0,,,2021.0,아파트,중개거래,서울 강남구
2022,11680,강남구,10800,논현동,,,,,,20211230,285000,198.15,182.7,,,,1987.0,단독다가구,중개거래,서울 강남구
2021,11680,강남구,10300,개포동,1.0,대지,186.0,13.0,메트하임,20211230,33000,22.0,33.11,13.0,,,2018.0,오피스텔,중개거래,서울 강남구
2022,11680,강남구,10800,논현동,,,,,,20211230,330000,198.15,182.7,,,,1987.0,단독다가구,중개거래,서울 강남구
2021,11680,강남구,11300,율현동,,,,,,20211230,240000,267.4,294.0,,,,1996.0,단독다가구,중개거래,서울 강남구
2022,11680,강남구,10100,역삼동,1.0,대지,782.0,42.0,(782-42),20211229,64000,75.6,51.93,4.0,,,2002.0,연립다세대,중개거래,서울 송파구
2022,11680,강남구,11800,도곡동,1.0,대지,413.0,8.0,도곡파크,20211229,17000,15.47,10.45,3.0,,,2013.0,연립다세대,중개거래,서울 강남구
2022,11680,강남구,10100,역삼동,1.0,대지,837.0,18.0,강남역 서희스타힐스 오피스텔,20211229,22000,25.5,39.0,3.0,,,2012.0,오피스텔,중개거래,서울 강남구
2022,11680,강남구,10100,역삼동,1.0,대지,782.0,42.0,(782-42),20211229,64000,75.6,51.93,4.0,,,2002.0,연립다세대,중개거래,서울 송파구
2022,11680,강남구,10500,삼성동,1.0,대지,58.0,2.0,청담역 푸르지오시티,20211229,42500,25.84,39.99,9.0,,,2014.0,오피스텔,중개거래,서울 강남구
2022,11680,강남구,11200,자곡동,1.0,대지,658.0,0.0,강남힐스테이트에코,20211229,20000,23.75,31.49,9.0,,,2014.0,오피스텔,직거래,
2022,11680,강남구,10100,역삼동,1.0,대지,837.0,18.0,강남역 서희스타힐스 오피스텔,20211229,22000,25.5,39.0,3.0,,,2012.0,오피스텔,중개거래,서울 강남구
2022,11680,강남구,10100,역삼동,1.0,대지,781.0,20.0,노아빌라,20211229,58000,65.88,32.98,4.0,,,1991.0,연립다세대,중개거래,서울 강남구
2022,11680,강남구,11400,일원동,1.0,대지,719.0,0.0,푸른마을아파트101동~111동,20211229,165000,59.76,0.0,10.0,,,1994.0,아파트,중개거래,서울 강남구
2022,11680,강남구,11800,도곡동,1.0,대지,467.0,6.0,대림아크로빌,20211229,293000,172.47,0.0,8.0,,,1999.0,아파트,중개거래,"서울 강남구, 서울 서대문구"
2022,11680,강남구,10800,논현동,1.0,대지,270.0,12.0,삼익빌라,20211229,110000,215.4,143.47,2.0,,,1992.0,연립다세대,중개거래,서울 중구
2022,11680,강남구,10500,삼성동,1.0,대지,58.0,2.0,청담역 푸르지오시티,20211229,42500,25.84,39.99,9.0,,,2014.0,오피스텔,중개거래,서울 강남구
2022,11680,강남구,10100,역삼동,1.0,대지,823.0,3.0,크레신 타워Ⅱ,20211229,21000,28.12,47.17,14.0,,,2004.0,오피스텔,중개거래,서울 강남구
2022,11680,강남구,11400,일원동,1.0,대지,719.0,0.0,푸른마을아파트101동~111동,20211229,165000,59.76,0.0,10.0,,,1994.0,아파트,중개거래,서울 강남구
2022,11680,강남구,10100,역삼동,1.0,대지,782.0,42.0,(782-42),20211229,64000,75.6,51.93,4.0,,,2002.0,연립다세대,중개거래,서울 송파구
2022,11680,강남구,10100,역삼동,1.0,대지,823.0,3.0,크레신 타워Ⅱ,20211229,21000,28.12,47.17,14.0,,,2004.0,오피스텔,중개거래,서울 강남구
2022,11680,강남구,10100,역삼동,1.0,대지,778.0,38.0,로이코빌,20211229,41000,29.97,19.12,2.0,,,2018.0,연립다세대,중개거래,"서울 강남구, 서울 성동구"
2022,11680,강남구,10100,역삼동,1.0,대지,822.0,7.0,목화밀라트,20211229,31000,31.33,48.13,7.0,,,2004.0,오피스텔,중개거래,서울 강남구
2022,11680,강남구,10100,역삼동,1.0,대지,778.0,38.0,로이코빌,20211229,41000,29.97,19.12,2.0,,,2018.0,연립다세대,중개거래,"서울 강남구, 서울 성동구"
2022,11680,강남구,10100,역삼동,1.0,대지,778.0,38.0,로이코빌,20211229,41000,29.97,19.12,2.0,,,2018.0,연립다세대,중개거래,"서울 강남구, 서울 성동구"
2022,11680,강남구,11200,자곡동,1.0,대지,658.0,0.0,강남힐스테이트에코,20211229,20000,23.75,31.49,9.0,,,2014.0,오피스텔,직거래,
2022,11680,강남구,11800,도곡동,1.0,대지,413.0,8.0,도곡파크,20211229,17000,15.47,10.45,3.0,,,2013.0,연립다세대,중개거래,서울 강남구
2022,11680,강남구,10500,삼성동,1.0,대지,58.0,2.0,청담역 푸르지오시티,20211229,42500,25.84,39.99,9.0,,,2014.0,오피스텔,중개거래,서울 강남구
2022,11680,강남구,10800,논현동,1.0,대지,270.0,12.0,삼익빌라,20211229,110000,215.4,143.47,2.0,,,1992.0,연립다세대,중개거래,서울 중구
2022,11680,강남구,11500,수서동,1.0,대지,713.0,0.0,수서현대벤쳐빌,20211229,90000,91.6,130.84,10.0,,,2002.0,오피스텔,중개거래,서울 강남구
2022,11680,강남구,11500,수서동,1.0,대지,713.0,0.0,수서현대벤쳐빌,20211229,90000,91.6,130.84,10.0,,,2002.0,오피스텔,중개거래,서울 강남구
2022,11680,강남구,10100,역삼동,1.0,대지,822.0,7.0,목화밀라트,20211229,31000,31.33,48.13,7.0,,,2004.0,오피스텔,중개거래,서울 강남구
2022,11680,강남구,10100,역삼동,1.0,대지,837.0,18.0,강남역 서희스타힐스 오피스텔,20211229,22000,25.5,39.0,3.0,,,2012.0,오피스텔,중개거래,서울 강남구
2022,11680,강남구,10500,삼성동,1.0,대지,50.0,0.0,현대힐스테이트2단지,20211229,299000,84.24,0.0,16.0,,,2008.0,아파트,중개거래,서울 강남구
2022,11680,강남구,10500,삼성동,1.0,대지,50.0,0.0,현대힐스테이트2단지,20211229,299000,84.24,0.0,16.0,,,2008.0,아파트,중개거래,서울 강남구
2022,11680,강남구,11800,도곡동,1.0,대지,467.0,6.0,대림아크로빌,20211229,293000,172.47,0.0,8.0,,,1999.0,아파트,중개거래,"서울 강남구, 서울 서대문구"
2022,11680,강남구,10100,역삼동,1.0,대지,822.0,7.0,목화밀라트,20211229,31000,31.33,48.13,7.0,,,2004.0,오피스텔,중개거래,서울 강남구
2022,11680,강남구,10100,역삼동,1.0,대지,823.0,3.0,크레신 타워Ⅱ,20211229,21000,28.12,47.17,14.0,,,2004.0,오피스텔,중개거래,서울 강남구
2022,11680,강남구,11500,수서동,1.0,대지,713.0,0.0,수서현대벤쳐빌,20211229,90000,91.6,130.84,10.0,,,2002.0,오피스텔,중개거래,서울 강남구
2022,11680,강남구,11800,도곡동,1.0,대지,467.0,6.0,대림아크로빌,20211229,293000,172.47,0.0,8.0,,,1999.0,아파트,중개거래,"서울 강남구, 서울 서대문구"
2022,11680,강남구,11800,도곡동,1.0,대지,413.0,8.0,도곡파크,20211229,17000,15.47,10.45,3.0,,,2013.0,연립다세대,중개거래,서울 강남구
2022,11680,강남구,10100,역삼동,1.0,대지,781.0,20.0,노아빌라,20211229,58000,65.88,32.98,4.0,,,1991.0,연립다세대,중개거래,서울 강남구
2022,11680,강남구,10800,논현동,1.0,대지,270.0,12.0,삼익빌라,20211229,110000,215.4,143.47,2.0,,,1992.0,연립다세대,중개거래,서울 중구
2022,11680,강남구,11400,일원동,1.0,대지,719.0,0.0,푸른마을아파트101동~111동,20211229,165000,59.76,0.0,10.0,,,1994.0,아파트,중개거래,서울 강남구
2022,11680,강남구,10100,역삼동,1.0,대지,781.0,20.0,노아빌라,20211229,58000,65.88,32.98,4.0,,,1991.0,연립다세대,중개거래,서울 강남구
2022,11680,강남구,11200,자곡동,1.0,대지,658.0,0.0,강남힐스테이트에코,20211229,20000,23.75,31.49,9.0,,,2014.0,오피스텔,직거래,
2022,11680,강남구,10500,삼성동,1.0,대지,50.0,0.0,현대힐스테이트2단지,20211229,299000,84.24,0.0,16.0,,,2008.0,아파트,중개거래,서울 강남구
2022,11680,강남구,11800,도곡동,1.0,대지,869.0,0.0,삼익,20211228,211000,104.01,0.0,10.0,,,1983.0,아파트,중개거래,서울 강남구
2022,11680,강남구,11000,압구정동,1.0,대지,443.0,0.0,현대3차(61~64동),20211228,360000,82.5,0.0,10.0,,,1976.0,아파트,중개거래,서울 강남구
2022,11680,강남구,10100,역삼동,1.0,대지,825.0,20.0,강남역 센트럴 푸르지오 시티,20211228,31500,23.23,31.14,15.0,,,2015.0,오피스텔,중개거래,서울 강남구
2022,11680,강남구,10400,청담동,1.0,대지,64.0,2.0,진흥빌라(64-2),20211228,470000,188.51,165.41,1.0,,,1984.0,연립다세대,직거래,
2022,11680,강남구,10100,역삼동,1.0,대지,832.0,3.0,강남역 쉐르빌,20211228,27000,27.74,39.66,14.0,,,2014.0,오피스텔,중개거래,서울 강남구
2021,11680,강남구,10400,청담동,1.0,대지,134.0,38.0,청담자이,20211227,362500,89.36,0.0,34.0,,,2011.0,아파트,중개거래,서울 강남구
2021,11680,강남구,10100,역삼동,1.0,대지,823.0,26.0,강남역두산위브센티움,20211227,20000,28.71,39.3,13.0,,,2004.0,오피스텔,중개거래,서울 동대문구
2022,11680,강남구,10100,역삼동,1.0,대지,822.0,7.0,목화밀라트,20211227,30800,31.33,48.13,10.0,,,2004.0,오피스텔,중개거래,서울 강남구
2021,11680,강남구,10100,역삼동,1.0,대지,823.0,26.0,강남역두산위브센티움,20211227,20000,29.74,40.71,12.0,,,2004.0,오피스텔,중개거래,서울 동대문구
2022,11680,강남구,11500,수서동,1.0,대지,716.0,0.0,사이룩스,20211227,27000,38.02,50.89,7.0,,,2003.0,오피스텔,중개거래,서울 강남구
2021,11680,강남구,10100,역삼동,1.0,대지,832.0,16.0,BIEL 106,20211227,40000,28.87,41.8,7.0,,,2018.0,오피스텔,중개거래,"서울 강남구, 서울 서초구"
2021,11680,강남구,10100,역삼동,1.0,대지,736.0,22.0,메이플라워멤버스빌오피스텔,20211227,12900,20.1,31.85,4.0,,,2006.0,오피스텔,중개거래,서울 강남구
2022,11680,강남구,10100,역삼동,1.0,대지,748.0,7.0,(748-7),20211227,64000,56.51,40.54,2.0,,,1996.0,연립다세대,중개거래,서울 강남구
2022,11680,강남구,10600,대치동,1.0,대지,992.0,0.0,현대1,20211227,193000,84.27,0.0,4.0,,,1990.0,아파트,중개거래,서울 강남구
2022,11680,강남구,10400,청담동,,,,,,20211227,820000,554.23,271.6,,,,2002.0,단독다가구,중개거래,서울 강남구
2022,11680,강남구,10300,개포동,1.0,대지,1202.0,1.0,일광아트,20211225,43000,53.6,21.0,4.0,,,1992.0,연립다세대,중개거래,"서울 강남구, 서울 서초구"
2021,11680,강남구,11200,자곡동,1.0,대지,651.0,0.0,강남유탑유블레스,20211225,17000,25.57,32.41,6.0,,,2014.0,오피스텔,중개거래,서울 강남구
2021,11680,강남구,10500,삼성동,1.0,대지,87.0,0.0,아이파크,20211225,700000,195.39,0.0,3.0,,,2004.0,아파트,중개거래,서울 강남구
2022,11680,강남구,11200,자곡동,1.0,대지,611.0,0.0,래미안강남힐즈,20211225,195500,91.96,0.0,3.0,,,2014.0,아파트,중개거래,서울 강남구
2022,11680,강남구,10300,개포동,1.0,대지,660.0,1.0,디에이치 퍼스티어 아이파크,20211224,540697,156.94,0.0,25.0,입주권,,0.0,아파트,중개거래,서울 강남구
2021,11680,강남구,10100,역삼동,1.0,대지,736.0,22.0,메이플라워멤버스빌오피스텔,20211224,13500,20.1,31.85,9.0,,,2006.0,오피스텔,중개거래,서울 강남구
2022,11680,강남구,10300,개포동,1.0,대지,138.0,0.0,디에이치아너힐즈,20211224,235000,59.75,0.0,15.0,,,2019.0,아파트,중개거래,서울 강남구
2021,11680,강남구,10100,역삼동,1.0,대지,837.0,13.0,강남역 와이즈 플레이스,20211224,24000,23.87,34.89,12.0,,,2013.0,오피스텔,중개거래,서울 강남구
2021,11680,강남구,10500,삼성동,1.0,대지,141.0,10.0,삼성동 롯데캐슬 클라쎄,20211224,35700,21.87,32.49,12.0,,,2019.0,오피스텔,중개거래,서울 강남구
2022,11680,강남구,11800,도곡동,1.0,대지,467.0,17.0,타워팰리스2,20211224,407000,164.99,0.0,3.0,,,2003.0,아파트,중개거래,서울 강남구
2021,11680,강남구,11200,자곡동,1.0,대지,600.0,0.0,강남 푸르지오시티 1차,20211224,18000,25.06,31.99,5.0,,,2014.0,오피스텔,중개거래,서울 강남구
2022,11680,강남구,11800,도곡동,1.0,대지,467.0,24.0,우성캐릭터 199,20211224,40000,41.11,55.85,18.0,,,1998.0,오피스텔,중개거래,서울 강남구
2022,11680,강남구,10100,역삼동,1.0,대지,823.0,26.0,강남역두산위브센티움,20211223,17400,25.48,34.87,6.0,,,2004.0,오피스텔,중개거래,서울 강남구
2021,11680,강남구,11200,자곡동,1.0,대지,658.0,0.0,강남힐스테이트에코,20211223,19500,24.12,31.98,4.0,,,2014.0,오피스텔,중개거래,서울 강남구
2021,11680,강남구,11200,자곡동,1.0,대지,658.0,0.0,강남힐스테이트에코,20211223,24000,29.99,39.77,6.0,,,2014.0,오피스텔,중개거래,서울 강남구
2022,11680,강남구,11200,자곡동,1.0,대지,655.0,0.0,	강남 푸르지오시티 2차(PRUGIO CITYⅡ)	,20211223,15600,22.44,29.73,5.0,,,2014.0,오피스텔,중개거래,서울 송파구
2022,11680,강남구,11000,압구정동,1.0,대지,397.0,0.0,미성2차,20211223,410000,140.9,0.0,13.0,,,1987.0,아파트,중개거래,서울 강남구
2021,11680,강남구,10800,논현동,1.0,대지,137.0,1.0,논현빌(137-1),20211223,14000,18.0,9.4,5.0,,,2013.0,연립다세대,중개거래,서울 강남구
2022,11680,강남구,10400,청담동,1.0,대지,134.0,0.0,래미안청담로이뷰,20211223,380000,110.2,0.0,14.0,,,1992.0,아파트,중개거래,서울 강남구
2022,11680,강남구,10800,논현동,1.0,대지,185.0,10.0,논현빌2차,20211223,18000,17.62,10.24,2.0,,,2013.0,연립다세대,중개거래,서울 서초구
2022,11680,강남구,11000,압구정동,1.0,대지,397.0,0.0,미성2차,20211223,305000,74.4,0.0,9.0,,,1987.0,아파트,중개거래,서울 강남구
2021,11680,강남구,10100,역삼동,1.0,대지,603.0,7.0,신논현 마에스트로,20211222,21000,20.35,30.26,18.0,,,2013.0,오피스텔,직거래,
2021,11680,강남구,10100,역삼동,1.0,대지,837.0,13.0,강남역 와이즈 플레이스,20211222,25100,26.98,39.44,11.0,,,2013.0,오피스텔,직거래,
2022,11680,강남구,11500,수서동,1.0,대지,713.0,0.0,수서현대벤쳐빌,20211222,55000,73.74,105.34,20.0,,,2002.0,오피스텔,중개거래,서울 강남구
2022,11680,강남구,10100,역삼동,1.0,대지,823.0,26.0,강남역두산위브센티움,20211222,20000,27.31,37.38,12.0,,,2004.0,오피스텔,중개거래,서울 강남구
2021,11680,강남구,11400,일원동,1.0,대지,611.0,1.0,디에이치자이개포,20211222,240000,84.64,0.0,13.0,,,2021.0,아파트,중개거래,"경기 성남수정구, 서울 강남구"
2021,11680,강남구,10100,역삼동,1.0,대지,603.0,7.0,신논현 마에스트로,20211222,19900,20.35,30.26,18.0,,,2013.0,오피스텔,직거래,
2021,11680,강남구,11300,율현동,3.0,블럭,0.0,0.0,훼미리타운,20211222,88000,74.77,98.82,5.0,,,,오피스텔,직거래,
2021,11680,강남구,11200,자곡동,1.0,대지,596.0,0.0,강남 더샵라르고,20211222,16500,20.71,27.37,5.0,,,2014.0,오피스텔,중개거래,서울 강남구
2022,11680,강남구,10800,논현동,1.0,대지,260.0,13.0,논현아펠바움2차(5단지),20211222,420000,244.53,173.73,1.0,,,2011.0,연립다세대,중개거래,서울 강남구
2022,11680,강남구,10800,논현동,,,,,,20211222,530000,418.32,188.5,,,,1996.0,단독다가구,중개거래,서울 강남구
2021,11680,강남구,10100,역삼동,1.0,대지,735.0,17.0,역삼 푸르지오 시티,20211221,23000,23.9,23.9,4.0,,,2016.0,오피스텔,직거래,
2022,11680,강남구,10800,논현동,1.0,대지,190.0,8.0,현대그린빌라,20211221,145000,157.74,93.77,1.0,,,1994.0,연립다세대,중개거래,서울 강남구
2022,11680,강남구,11800,도곡동,1.0,대지,948.0,31.0,도곡퍼스트빌,20211221,37800,24.6,17.52,6.0,,,2016.0,연립다세대,중개거래,서울 서초구
2021,11680,강남구,10800,논현동,1.0,대지,263.0,15.0,HiVill,20211221,52000,61.23,30.88,3.0,,,2004.0,연립다세대,직거래,
2022,11680,강남구,10100,역삼동,1.0,대지,740.0,9.0,토미하우스(740-9),20211221,49318,43.74,20.15,2.0,,,2002.0,연립다세대,중개거래,서울 강남구
2022,11680,강남구,10100,역삼동,1.0,대지,825.0,24.0,강남역 효성해링턴 타워 더퍼스트,20211221,27900,25.73,34.03,7.0,,,2014.0,오피스텔,중개거래,서울 강남구
2022,11680,강남구,10100,역삼동,1.0,대지,740.0,9.0,토미하우스(740-9),20211221,99412,96.67,44.52,4.0,,,2002.0,연립다세대,중개거래,서울 강남구
2021,11680,강남구,10300,개포동,1.0,대지,1218.0,12.0,1218-12,20211221,43000,27.04,16.31,2.0,,,2019.0,연립다세대,중개거래,서울 서초구
2022,11680,강남구,10100,역삼동,1.0,대지,740.0,9.0,토미하우스(740-9),20211221,65239,66.06,30.43,1.0,,,2002.0,연립다세대,중개거래,서울 강남구
2021,11680,강남구,11100,세곡동,1.0,대지,587.0,0.0,강남 지웰파인즈,20211221,22700,24.66,35.27,7.0,,,2016.0,오피스텔,중개거래,서울 강남구
2022,11680,강남구,10100,역삼동,1.0,대지,740.0,9.0,토미하우스(740-9),20211221,55919,55.56,25.6,1.0,,,2002.0,연립다세대,중개거래,서울 강남구
2022,11680,강남구,10100,역삼동,1.0,대지,740.0,9.0,토미하우스(740-9),20211221,21164,35.3,16.26,-1.0,,,2002.0,연립다세대,중개거래,서울 강남구
2022,11680,강남구,10100,역삼동,1.0,대지,740.0,9.0,토미하우스(740-9),20211221,45240,39.96,18.4,3.0,,,2002.0,연립다세대,중개거래,서울 강남구
2022,11680,강남구,10100,역삼동,1.0,대지,740.0,9.0,토미하우스(740-9),20211221,45240,39.96,18.4,2.0,,,2002.0,연립다세대,중개거래,서울 강남구
