접수연도,자치구코드,자치구명,법정동코드,법정동명,지번구분,지번구분명,본번,부번,건물명,계약일,물건금액(만원),건물면적(㎡),토지면적(㎡),층,권리구분,취소일,건축년도,건물용도,신고구분,신고한 개업공인중개사 시군구명
2023,11470,양천구,10200,목동,1.0,대지,539.0,4.0,목동효성,20230706,87800,84.8,0.0,10.0,,,2003.0,아파트,중개거래,서울 양천구
2023,11470,양천구,10100,신정동,1.0,대지,1198.0,23.0,대성유니드1차,20230706,50500,59.87,0.0,3.0,,,2004.0,아파트,중개거래,서울 양천구
2023,11470,양천구,10100,신정동,1.0,대지,973.0,40.0,하나목동아이파크 뷰,20230705,33500,27.27,42.75,7.0,,,2020.0,오피스텔,중개거래,서울 양천구
2023,11470,양천구,10200,목동,1.0,대지,962.0,0.0,트라팰리스웨스턴에비뉴,20230705,270000,146.1,0.0,14.0,,,2009.0,아파트,중개거래,"서울 구로구, 서울 양천구"
2023,11470,양천구,10300,신월동,1.0,대지,967.0,5.0,극동빌라(A동),20230705,18500,40.92,29.42,-1.0,,,1988.0,연립다세대,중개거래,서울 양천구
2023,11470,양천구,10100,신정동,1.0,대지,914.0,2.0,신정킹덤,20230705,23000,25.91,17.3,5.0,,,2017.0,연립다세대,중개거래,서울 양천구
2023,11470,양천구,10100,신정동,1.0,대지,978.0,7.0,금정빌(978-7),20230705,20000,24.84,12.25,2.0,,,2011.0,연립다세대,중개거래,경기 하남시
2023,11470,양천구,10100,신정동,1.0,대지,325.0,0.0,목동신시가지11,20230705,104000,66.24,0.0,5.0,,,1988.0,아파트,중개거래,경기 광명시
2023,11470,양천구,10200,목동,1.0,대지,732.0,21.0,732-21,20230705,35000,46.14,32.17,4.0,,,2007.0,연립다세대,중개거래,서울 양천구
2023,11470,양천구,10100,신정동,1.0,대지,1198.0,23.0,대성유니드1차,20230705,52000,59.87,0.0,11.0,,,2004.0,아파트,중개거래,서울 양천구
2023,11470,양천구,10300,신월동,1.0,대지,166.0,27.0,훼미리주상복합,20230705,32500,100.3,0.0,7.0,,,2004.0,아파트,직거래,
2023,11470,양천구,10100,신정동,1.0,대지,312.0,0.0,목동신시가지9,20230705,188000,106.39,0.0,5.0,,,1987.0,아파트,중개거래,서울 양천구
2023,11470,양천구,10200,목동,1.0,대지,739.0,5.0,목동길성그랑프리텔,20230704,62500,65.37,0.0,3.0,,,2003.0,아파트,중개거래,서울 양천구
2023,11470,양천구,10100,신정동,1.0,대지,966.0,23.0,더첼시하우스,20230704,32000,21.6,13.87,5.0,,,2023.0,연립다세대,직거래,
2023,11470,양천구,10100,신정동,1.0,대지,915.0,1.0,오성아트빌라C동,20230704,21000,38.8,16.71,1.0,,,1994.0,연립다세대,중개거래,서울 양천구
